Year,Item,Yield (tonnes/ha),Change (C),Annual Mean Precipitation,Air Temp Mean,Frost Days,Hot Days,Ice Days,Summer Days,Sunshine Duration,Tropical Nights,Mean CO2 (ppm),Devil,Gustnado,Hail,Ice,Precip,Snow,Tornado,Wind,Total,Season,Category
1987-01-01,Gooseberries,8.3616,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Fruits and Nuts
1987-01-01,Grapes,14.0443,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Fruits and Nuts
1987-01-01,Hop cones,1.5619,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Industrial Crops
1987-01-01,Leeks and other alliaceous vegetables,25.2941,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Vegetables and Legumes
1987-01-01,"Lentils, dry",3.1765,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,Lettuce and chicory,20.8043,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Vegetables and Legumes
1987-01-01,Lupins,1.0423,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,Maize (corn),6.26,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Cereals
1987-01-01,Mixed grain,3.9329,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Cereals
1987-01-01,Mustard seed,1.2744,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Industrial Crops
1987-01-01,Oats,4.467,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Cereals
1987-01-01,"Onions and shallots, dry (excluding dehydrated)",31.3153,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Vegetables and Legumes
1987-01-01,"Other beans, green",8.3106,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,"Other oil seeds, n.e.c.",1.3564,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,,Industrial Crops
1987-01-01,Other pulses n.e.c.,2.9104,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,"Other vegetables, fresh n.e.c.",18.0851,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,Peaches and nectarines,4.1754,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Fruits and Nuts
1987-01-01,Pears,11.5151,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Fruits and Nuts
1987-01-01,"Peas, dry",2.6097,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Vegetables and Legumes
1987-01-01,"Peas, green",10.9822,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Vegetables and Legumes
1987-01-01,Plums and sloes,6.3126,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Fruits and Nuts
1987-01-01,Poppy seed,0.8213,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Industrial Crops
1987-01-01,Potatoes,29.2206,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Winter,Vegetables and Legumes
1987-01-01,Rape or colza seed,2.8279,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Industrial Crops
1987-01-01,Raspberries,4.8077,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Fruits and Nuts
1987-01-01,Rye,3.6384,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Cereals
1987-01-01,Sour cherries,7.6046,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Fruits and Nuts
1987-01-01,Spinach,13.4434,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Vegetables and Legumes
1987-01-01,Strawberries,8.6192,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Fruits and Nuts
1987-01-01,Sugar beet,44.9248,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Vegetables and Legumes
1987-01-01,Sunflower seed,3.0588,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Industrial Crops
1987-01-01,Tomatoes,30.1778,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Summer,Vegetables and Legumes
1987-01-01,Triticale,3.9814,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Cereals
1987-01-01,Unmanufactured tobacco,1.7283,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Year-Round,Industrial Crops
1987-01-01,Vetches,1.1038,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Spring,Industrial Crops
1987-01-01,"Walnuts, in shell",1.1619,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Fruits and Nuts
1987-01-01,Wheat,5.7757,-0.565,823.07,7.44,97.81,1.64,40.47,19.34,0.15647260273972605,0.19,349.31166666666667,0,0,9,0,5,1,12,9,36,Fall,Cereals
1988-01-01,Apples,31.6443,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Apricots,2.1073,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Fruits and Nuts
1988-01-01,Asparagus,2.4695,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Barley,4.939,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Cereals
1988-01-01,"Beans, dry",3.0842,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,"Broad beans and horse beans, dry",3.4314,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,"Broad beans and horse beans, green",5.1394,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Cabbages,37.6446,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Carrots and turnips,28.9994,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Cauliflowers and broccoli,25.2991,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Vegetables and Legumes
1988-01-01,Cherries,5.0588,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Fruits and Nuts
1988-01-01,Cucumbers and gherkins,33.4388,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Vegetables and Legumes
1988-01-01,Currants,8.1282,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Gooseberries,8.7992,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Fruits and Nuts
1988-01-01,Grapes,14.3889,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Hop cones,1.478,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Industrial Crops
1988-01-01,Leeks and other alliaceous vegetables,25.2941,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Vegetables and Legumes
1988-01-01,"Lentils, dry",1.875,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,Lettuce and chicory,19.9958,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Lupins,0.9038,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,Maize (corn),7.7095,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Cereals
1988-01-01,Mixed grain,4.0648,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Cereals
1988-01-01,Mustard seed,1.4114,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Industrial Crops
1988-01-01,Oats,4.0922,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Cereals
1988-01-01,"Onions and shallots, dry (excluding dehydrated)",28.722,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Vegetables and Legumes
1988-01-01,"Other beans, green",8.6236,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,"Other oil seeds, n.e.c.",1.2284,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,,Industrial Crops
1988-01-01,Other pulses n.e.c.,3.4553,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,"Other vegetables, fresh n.e.c.",18.8889,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,Peaches and nectarines,4.4084,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Pears,19.8488,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,"Peas, dry",2.9164,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Vegetables and Legumes
1988-01-01,"Peas, green",4.7284,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Plums and sloes,8.1204,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Poppy seed,0.6655,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Industrial Crops
1988-01-01,Potatoes,29.7174,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Winter,Vegetables and Legumes
1988-01-01,Rape or colza seed,3.0851,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Industrial Crops
1988-01-01,Raspberries,5.3846,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Fruits and Nuts
1988-01-01,Rye,3.4158,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Cereals
1988-01-01,Sour cherries,7.7723,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Fruits and Nuts
1988-01-01,Spinach,13.188,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Vegetables and Legumes
1988-01-01,Strawberries,8.9773,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Fruits and Nuts
1988-01-01,Sugar beet,40.2682,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Vegetables and Legumes
1988-01-01,Sunflower seed,3.4286,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Industrial Crops
1988-01-01,Tomatoes,36.4352,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Summer,Vegetables and Legumes
1988-01-01,Triticale,5.0078,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Cereals
1988-01-01,Unmanufactured tobacco,1.9184,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Year-Round,Industrial Crops
1988-01-01,Vetches,1.0399,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Spring,Industrial Crops
1988-01-01,"Walnuts, in shell",2.6894,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Fruits and Nuts
1988-01-01,Wheat,6.2266,0.887,800.1,9.06,72.73,2.1,9.13,23.83,0.1656392694063927,0.12,351.69,0,0,15,0,12,2,13,18,60,Fall,Cereals
1989-01-01,Apples,24.9808,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Apricots,2.3448,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Fruits and Nuts
1989-01-01,Asparagus,2.5513,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Barley,5.4534,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Cereals
1989-01-01,"Beans, dry",3.0147,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,"Broad beans and horse beans, dry",3.3836,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,"Broad beans and horse beans, green",4.9062,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Cabbages,37.2587,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Carrots and turnips,30.5924,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Cauliflowers and broccoli,25.0652,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Vegetables and Legumes
1989-01-01,Cherries,4.9634,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Fruits and Nuts
1989-01-01,Cucumbers and gherkins,34.0835,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Vegetables and Legumes
1989-01-01,Currants,7.4856,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Gooseberries,7.4915,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Fruits and Nuts
1989-01-01,Grapes,20.8207,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Hop cones,1.5637,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,Leeks and other alliaceous vegetables,27.0648,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Vegetables and Legumes
1989-01-01,"Lentils, dry",3.1579,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,Lettuce and chicory,21.9005,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Lupins,0.8221,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,Maize (corn),7.531,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Cereals
1989-01-01,Mixed grain,3.7959,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Cereals
1989-01-01,Mustard seed,1.5016,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,Oats,3.5781,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Cereals
1989-01-01,"Onions and shallots, dry (excluding dehydrated)",28.8193,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Vegetables and Legumes
1989-01-01,"Other beans, green",8.1013,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,"Other oil seeds, n.e.c.",0.8016,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,,Industrial Crops
1989-01-01,Other pulses n.e.c.,3.3722,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,"Other vegetables, fresh n.e.c.",19.0476,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,Peaches and nectarines,4.9322,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Pears,13.8952,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,"Peas, dry",2.6222,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Vegetables and Legumes
1989-01-01,"Peas, green",4.442,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Plums and sloes,6.7245,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Poppy seed,0.7817,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,Potatoes,26.4966,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Winter,Vegetables and Legumes
1989-01-01,Rape or colza seed,3.242,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,Raspberries,5.7692,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Fruits and Nuts
1989-01-01,Rye,3.877,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Cereals
1989-01-01,Sour cherries,6.7894,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Fruits and Nuts
1989-01-01,Soya beans,2.466,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,Spinach,14.8557,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Vegetables and Legumes
1989-01-01,Strawberries,9.0584,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Fruits and Nuts
1989-01-01,Sugar beet,44.9408,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Vegetables and Legumes
1989-01-01,Sunflower seed,3.0635,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Industrial Crops
1989-01-01,Tomatoes,40.8981,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Summer,Vegetables and Legumes
1989-01-01,Triticale,5.3596,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Cereals
1989-01-01,Unmanufactured tobacco,1.8219,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Year-Round,Industrial Crops
1989-01-01,Vetches,0.9459,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Spring,Industrial Crops
1989-01-01,"Walnuts, in shell",2.2957,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Fruits and Nuts
1989-01-01,Wheat,5.6815,1.484,637.01,9.47,70.33,4.67,10.75,36.04,0.19768264840182648,0.17,353.205,0,0,9,0,10,0,5,14,38,Fall,Cereals
1990-01-01,Apples,26.3272,1.565,734.15,9.49,61.3,5.91,11.46,31.03,0.19309360730593608,0.12,354.45250000000004,0,0,2,0,4,0,9,58,73,Summer,Fruits and Nuts
1990-01-01,Apricots,2.5781,1.565,734.15,9.49,61.3,5.91,11.46,31.03,0.19309360730593608,0.12,354.45250000000004,0,0,2,0,4,0,9,58,73,Spring,Fruits and Nuts
1990-01-01,Asparagus,2.7611,1.565,734.15,9.49,61.3,5.91,11.46,31.03,0.19309360730593608,0.12,354.45250000000004,0,0,2,0,4,0,9,58,73,Spring,Vegetables and Legumes
