Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Zia H., Fatima H.S., Khurram M., Hassan I.U., Ghazal M.","Rapid Testing System for Rice Quality Control through Comprehensive Feature and Kernel-Type Detection",2022,"Foods","10.3390/foods11182723","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138507653&doi=10.3390%2ffoods11182723&partnerID=40&md5=21039d0ab86384e25490f626a92a633b","The assessment of food quality is of significant importance as it allows control over important features, such as ensuring adherence to food standards, longer shelf life, and consistency and quality of taste. Rice is the predominant dietary source of half the world’s population, and Pakistan contributes around 80% of the rice trade worldwide and is among the top three of the largest exporters. Hitherto, the rice industry has depended on antiquated methods of rice quality assessment through manual inspection, which is time consuming and prone to errors. In this study, an efficient desktop-application-based rice quality evaluation system, ‘National Grain Tech’, based on computer vision and machine learning, is presented. The analysis is based on seven main features, including grain length, width, weight, yellowness, broken, chalky, and/or damaged kernels for six different types of rice: IRRI-6, PK386, 1121 white and Selah, Super kernel basmati brown, and white rice. The system was tested in rice factories for 3 months and demonstrated 99% accuracy in determining the size, weight, color, and chalkiness of rice kernels. An accuracy of 98.8% was achieved for the classification of damaged and undamaged kernels, 98% for determining broken kernels, and 100% for paddy kernels. The results are significant because the developed system improves the local rice quality testing capacity through a faster, more accurate, and less expensive mechanism in comparison to previous research studies, which only evaluated four features of the singular rice type, rather than the seven features achieved in this study for six rice types. © 2022 by the authors.","computer vision; food quality assessment; machine learning; rapid testing; rice quality control",,Article,Scopus
"Agarwal P., Dutta A., Agrawal T., Mehra N., Mehta S.","Hybrid Nature-Inspired Algorithm for Feature Selection in Alzheimer Detection Using Brain MRI Images",2022,"International Journal of Computational Intelligence and Applications","10.1142/S146902682250016X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135850878&doi=10.1142%2fS146902682250016X&partnerID=40&md5=aad6800c1975e4d512675d2b3c7b764c","Alzheimer is an irreversible neurological disorder. It impairs the memory and thinking ability of a person. Its symptoms are not known at an early stage due to which a person is deprived of receiving medication at an early stage. Dementia, a general form of Alzheimer, is difficult to diagnose and hence a proper system for detection of Alzheimer is needed. Various studies have been done for accurate classification of patients with or without Alzheimer's disease (AD). However, accuracy of prediction is still a challenge depending on the type of data used for diagnosis. Timely identification of true positives and false negatives are critical to the diagnosis. This work focuses on extraction of optimal features using nature-inspired algorithms to enhance the accuracy of classification models. This work proposes two hybrid nature-inspired algorithms - particle swarm optimization with genetic algorithm (PSO_GA) and whale optimization algorithm with genetic algorithm, (WOA_GA) to improve prediction accuracy. The performance of proposed algorithms is evaluated with respect to various existing algorithms on the basis of accuracy and time taken. Experimental results depict that there is trade-off in time and accuracy. Results revealed that the best accuracy is achieved by PSO_GA while it takes higher time than WOA and WOA_GA. Overall WOA_GA gives better performance accuracy when compared to a majority of the compared algorithms using support vector machine (SVM) and AdaSVM classifiers. © 2022 World Scientific Publishing Europe Ltd.","Alzheimer detection; feature selection; genetic algorithm; particle swarm optimization; Whale optimization","Biomimetics; Classification (of information); Diagnosis; Economic and social effects; Feature Selection; Magnetic resonance imaging; Neurodegenerative diseases; Particle swarm optimization (PSO); Support vector machines; Alzheimer; Alzheimer detection; Features selection; Nature inspired algorithms; Optimisations; Optimization algorithms; Particle swarm; Particle swarm optimization; Swarm optimization; Whale optimization; Genetic algorithms",Article,Scopus
"Gao H., Tian Z.","Model predictive control for ARMAX processes with additive outlier noise",2022,"Measurement and Control (United Kingdom)","10.1177/00202940221117099","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135804937&doi=10.1177%2f00202940221117099&partnerID=40&md5=5849ddc41102f06cca12f80dfdfeabba","The Autoregressive Moving Average (ARMAX) model with exogenous input is a widely used discrete time series model, but its special structure allows outliers of its process to affect multiple output data items, thereby significantly affecting the output. In this paper, a regularized model predictive control (MPC) is proposed for an ARMAX process affected by outlier noise. The outlier noise is modeled as an auxiliary variable in the ARMAX model, and the MPC cost function is reconstructed to reduce the influence of outlier noise on multiple data items. The stability of the proposed method and the convergence of output/input and state are guaranteed. The degree to which regularization affects the system can be adjusted by an optional parameter. This paper provides some helpful insights on how to choose this optional parameter in the cost function. The effectiveness of the proposed method is demonstrated by the results of 200 repeated simulations. © The Author(s) 2022.","ARMAX process; Model predictive control; outlier noise; regularization","Cost functions; Predictive control systems; Statistics; Additive outliers; ARMAX model; ARMAX process; Autoregressive/moving averages; Cost-function; Data items; Model-predictive control; Optional parameters; Outlier noise; Regularisation; Model predictive control",Article,Scopus
"Meivel S., Maheswari S.","Monitoring of potato crops based on multispectral image feature extraction with vegetation indices",2022,"Multidimensional Systems and Signal Processing","10.1007/s11045-021-00809-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123493859&doi=10.1007%2fs11045-021-00809-5&partnerID=40&md5=a1e16573e0e3d316338d0e03000fd0c1","The number of individuals working in agriculture is decreasing due to a labor shortage. When switching from manual to automation mode, image mapping must survey soil testing and plant vegetation development. The existing studies met several shortcomings in terms of higher cost remote sensing tools, higher execution time, higher computational complexity, and so on. To tackle these issues, we proposed a multispectral images feature extraction with vegetation indices for potato crops monitoring. This article discusses the many characteristics that are used to identify plants, such as plant count, plant height estimation, plant area evaluation, plant distance, crop vegetation growth detection, damaged area identification, and higher-lower vegetation. Calculating Crop growth days and minimizing leaf or root damage are provided by QGIS and Pix4Dmapper software. It measured all soil testing parameters as well as plant vegetative development. We provided a raster function for aggregation based on a low-resolution image for estimating plant area evaluation and parameters in a growing zone for higher cultivation plants. This research revealed 98% vegetation indices as well as plant characteristics. Various key parameters such as leaf area density, plants coordinates, plant height, the proportion of diffuse light for incident sunlight, and solar zenith angle are examined. The Quality Report of Vegetation Indices Value resulted in an accuracy of 96% when good or terrible weather conditions exist. All Vegetation indices values are compared with other existing technique results in terms of maximum and minimum vegetation to verify its superiority. © 2022, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature.","3D model; Drone survey; Greenness timing algorithms; NDVI image; QGIS; Remote sensing Tif","3D modeling; Crops; Cultivation; Drones; Extraction; Feature extraction; Image processing; Remote sensing; Soil testing; Soils; Timing circuits; Vegetation; Well testing; 3D models; 3d-modeling; Drone survey; Greenness timing algorithm; NDVI image; QGIS; Remote sensing tif; Remote-sensing; Timing algorithms; Vegetation index; Surveys",Article,Scopus
"Revathi K., Tamilselvi T., Arunkumar R., Samydurai A.","A SMART DRONE FOR ENSURING PRECISION AGRICULTURE WITH ARTIFICIAL NEURAL NETWORK",2022,"Indian Journal of Computer Science and Engineering","10.21817/indjcse/2022/v13i3/221303025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132879944&doi=10.21817%2findjcse%2f2022%2fv13i3%2f221303025&partnerID=40&md5=89014b4b2a6a2f1fad3094533d27b573","The smartness in agriculture can be built through incorporating technologies like wireless sensor network, cloud computing, artificial intelligence, big data analytics and internet of things (IoT). Field/Crop management, irrigation control, water management and nutrient management are the few solutions that driving the smart farming. The unmanned aerial vehicles (UAVs) facilitate the field and crop monitoring solutions without any environmental disturbs. The drones in correlation with crop management and field analysis, estimates the factors like chlorophyll content, leaf variation index and vegetation index to make a decision about the healthiness of the plant as well as land. The proposed approach is planned to yield accurate, cost-effective and multipurpose drone into the place. The imaging techniques of camera and its efficiency are inherently analyzed and applied in design to make accurate and timely decision. Further the images received from the sensors are processed with artificial neural network models to optimize the performance of the system. By feeding intelligence, the spraying task of the drone can be automated. The efficiency of the proposed intelligent model is evaluated against most popular artificial neural network (ANN) algorithms experimented in existing works like naïve bayes, K-nearest neighbor (KNN), support vector machine(SVM), decision tree and random forest. © 2022, Engg Journals Publications. All rights reserved.","Agricultural Drones; Artificial Intelligence; Internet of Things (IoT); Precision Agriculture; Wireless Sensor Networks",,Article,Scopus
"Pujar G.S., Reddy S.P., Ravisankar T.","Need for Geographical Information System Enabled Conversational Assistant Driven by Artificial Intelligence for Sandalwood Cultivation Support to Indian Farmer",2022,"Materials Horizons: From Nature to Nanomaterials","10.1007/978-981-16-6565-3_33","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144921228&doi=10.1007%2f978-981-16-6565-3_33&partnerID=40&md5=be7f33a66deca93a10bc9b354e273795","Cultivation of Sandalwood is increasingly attracting the farming community's attention, which has the potential to strengthen the rural economy and ecology. Diversity of information regarding silviculture of Sandalwood is high, and hence, a harmonized digital content needs to be delivered to farmers. The advent of geospatial information, coupled with improvements in machine learning and smartphone-based tools, opens up opportunities in this regard. Current deliberation focuses on applying a combination of machine intelligence and geospatial content to deliver a customized conversational assistant or chatbot for sandalwood cultivation. Such a tool will enable assessment of responses and appropriate handholding for farmers in terms of nuances of sites, growth, harvest and marketing the produce. Geoinformation content available offline and online through Bhuvan (a national geoportal of Indian Space Research Organization) and findings in plant biology of Sandalwood analysed robustly through artificial intelligence makes this approach possible. Strengths and flexibility associated with conversational assistants need to be dovetailed for transforming sandalwood cultivation, to increase the acceptance of crop and achieve a nationally relevant policy implementation and evolution. © 2022, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd.","Conversational Assistant; Cultivation; Geospatial Data; Machine learning",,Book Chapter,Scopus
"Coviello L., Martini F.M., Cesaretti L., Pesaresi S., Solfanelli F., Mancini A.","Clustering of Remotely Sensed Time Series using Functional Principal Component Analysis to Monitor Crops",2022,"2022 IEEE Workshop on Metrology for Agriculture and Forestry, MetroAgriFor 2022 - Proceedings","10.1109/MetroAgriFor55389.2022.9964799","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144596840&doi=10.1109%2fMetroAgriFor55389.2022.9964799&partnerID=40&md5=dfce3ac3b6f5d4c8b23a28a48f04ef3a","The monitoring of cropland areas and in particular the capability to evaluate the performance of a field over space and time is becoming a crucial activity to schedule agronomic operations (e.g., fertilization) properly. In particular, the use of remotely sensed data opened new ways for this kind of analysis. In this work, we present a methodology based on Functional Data Analysis that starting from remotely sensed time-series data gen-erates cluster maps of a cropland area. Starting from vegetation index time-series data, Functional Principal Component Analysis (FPCA) was applied to derive FPCA scores and components. FPCA scores are then clusterized to obtain maps that embed the dynamics of crops over space and time. The derived maps can be used to optimize agronomic tasks such as fertilization also acting as base layers to create management zones and then prescription maps. © 2022 IEEE.","clustering; crop monitoring; FPCA; machine learning; time-series","Agronomy; Machine learning; Principal component analysis; Remote sensing; Time series; Time series analysis; Vegetation; Clusterings; Crop monitoring; Fertilisation; Functional principal component analysis; Machine-learning; Performance; Remotely sensed data; Space and time; Time-series data; Times series; Crops",Conference Paper,Scopus
"Liu T., Jin H., Xie X., Li A.","Time Series Estimates of Leaf Area Index From Multisource Data Using a Deep Learning Algorithm",2022,"International Geoscience and Remote Sensing Symposium (IGARSS)","10.1109/IGARSS46834.2022.9884921","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141897742&doi=10.1109%2fIGARSS46834.2022.9884921&partnerID=40&md5=e782a6f0258f1f256e0f20181b4081c6","Multiple satellite data can provide rich information for time series leaf area index (LAI) inversion. Long Short-Term Memory (LSTM) has been widely applied to capture long time dependencies from sequential data and solve the problem of vanishing (or exploding) gradients. It's feasible to retrieve time series LAI based on the LSTM algorithm. In this study, an LSTM model was built based on MODIS reflectance and a fused LAI from three satellite LAI products, including GLASS, MODIS and GEOV2 LAI. Then, time series LAI was obtained from the LSTM model coupled with reflectance data. Finally, the retrieval results were validated against fine resolution LAI reference maps and compared with the three LAI products. The accuracy of the proposed LSTMfusion LAI was best (R2=0.85, RMSE=0.69) among all the LAI estimations. In addition, the comparison among the temporal profiles of LSTMfusion LAI and the three global LAI products illustrated that the proposed model was able to efficiently generate time series LAI, which was more continuous and smoother than MODIS and VIIRS LAI. © 2022 IEEE.","deep learning; leaf area index; LSTM; time series","Learning algorithms; Long short-term memory; Radiometers; Reflection; Remote sensing; Deep learning; Leaf Area Index; Memory algorithms; Memory modeling; Multiple satellites; Multisource data; Satellite data; Sequential data; Time dependency; Times series; Time series",Conference Paper,Scopus
"Rajathi S.A., Sahayadhas A., Melvin A.","Study and Analysis of Various Crop Prediction Techniques in IoT Network: An Overview",2022,"2022 IEEE International Conference on Automatic Control and Intelligent Systems, I2CACIS 2022 - Proceedings","10.1109/I2CACIS54679.2022.9815485","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134766840&doi=10.1109%2fI2CACIS54679.2022.9815485&partnerID=40&md5=c574abd74c68041feef24f7205366a52","In the agriculture domain, the main issues determined are knowledge deficiencies regarding alterations in climate. As each crop poses its own climatic features, but the issues confronted in agriculture are managed using precise farming methods. The precision farming assists in fulfilling the demand for food, maintaining crop productivity, and increasing the yield rate. In India, the emerging needs require sustainable agriculture. The two main issues in agriculture are the selection of crops and altering climatic conditions, which are solved by examining prediction and monitoring techniques, but there is no solution for the crop suggestion. This survey examines several techniques based on crop prediction in the IoT network. This study utilizes 25 research papers focused on several methods, and review of researches based on the classical technique is devised. The assessment is done based on publication year, research technique, implementation tools, performance measures and achievement of the research methodologies towards crop prediction techniques in IoT network. At the end, the research gaps and issues of the existing techniques are devised in such a way that the motivation for developing an effective method for crop prediction techniques in IoT network is revealed. © 2022 IEEE.","Crop prediction; Internet of Things; IoT sensors; Production; Smart agriculture","Forecasting; Internet of things; Analysis of various; Climatic features; Crop prediction; Crop productivity; IoT sensor; Precision-farming; Prediction techniques; Smart agricultures; Sustainable agriculture; Yield rates; Crops",Conference Paper,Scopus
"Nikitin Y., Turygin A., Stollmann V.","MULTILEVEL CONTROL OF A TRANSPORT ROBOT",2022,"MM Science Journal","10.17973/MMSJ.2022_06_2022089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134259890&doi=10.17973%2fMMSJ.2022_06_2022089&partnerID=40&md5=c3768768ae650c326ed88e972371a585","The control systems of modern robots are multilevel. The upper level control of the transport robot by voice commands and simulation of its motion in the software product Microsoft Robotics Developer Studio are considered. Visual Programming Language for creating and debugging applications was used to simulate the motion of the transport robot. An Android tablet or mobile phone with an application is used to recognize voice commands and the robot can be controlled using the Bluetooth interface. A program has been developed that will allow a human to control the robot using speech. An example of simulation of the robot and its motion path using voice control is given. The developed control system allows the transport robot to follow from one target point to another using voice control. At a low level, optimal asynchronous motor based actuator control using a model oriented approach in SimInTech is considered. © 2022, MM publishing Ltd.. All rights reserved.","Actuator control; Motor; Robot; Simulation; Voice commands",,Article,Scopus
"Jaiswal R., Singh B.","A Hybrid Convolutional Recurrent (CNN-GRU) Model for Stock Price Prediction",2022,"Proceedings - 2022 IEEE 11th International Conference on Communication Systems and Network Technologies, CSNT 2022","10.1109/CSNT54456.2022.9787651","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133133452&doi=10.1109%2fCSNT54456.2022.9787651&partnerID=40&md5=9d0970c6c4adb03a9fb4ddc8dc9f8862","Stock price forecasting systems are on-demand that used for prediction in the financial world. The deep learning models are used for handling large data and making predictions more accurately than the traditional methods. This paper proposed a hybrid convolutional recurrent model architecture for stock price prediction based on exploitation of two different deep learning models properties into a single model. Hybrid Convolutional Recurrent Model consists of 1D-CNN and GRU where 1D-CNN is leveraged as feature extraction task and GRU for temporal regression. The proposed CNN-GRU Model outperform for stock price prediction. The performance evaluation and comparison analysis between the existing hybrid models and proposed hybrid model have also been done with experiments to justify. © 2022 IEEE.","CNN-GRU; Convolutional Networks; Forecasting; Hybrid Model; Recurrent Networks; Stock Price Prediction; time-series data","Convolution; Convolutional neural networks; Data handling; Financial markets; Learning systems; Recurrent neural networks; CNN-GRU; Convolutional networks; Forecasting system; Hybrid model; Learning models; Recurrent models; Recurrent networks; Stock price forecasting; Stock price prediction; Time-series data; Forecasting",Conference Paper,Scopus
"Goel S., Guleria K., Panda S.N.","Machine Learning Techniques for Precision Agriculture Using Wireless Sensor Networks",2022,"ECS Transactions","10.1149/10701.9229ecst","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130570806&doi=10.1149%2f10701.9229ecst&partnerID=40&md5=2066bcd4943d707e599c10b946be3a1e","In India, approximately 70% of the total population is dependent on agriculture for their livelihood; hence, it is essential to pay attention to agriculture to increase crop quality and quantity, thus increasing the overall cultivation yield. The traditional methods used require a lot of farmer's effort and hard work, which results in delayed crop cultivation. Moreover, it's challenging to predict the environmental conditions and detect the particular area where there are weeds, insects, etc., which requires immediate treatments, thus affecting overall crop production. So, there is a need to make it automated, and this can be done by adopting advanced techniques of precision agriculture (PA) or intelligent agriculture. Precision Agriculture is one of the fields in which wireless sensor networks (WSNs) are widely adopted, which consists of a large number of sensors placed in the field to monitor and measure the various environmental parameters such as humidity, temperature, soil moisture, soil PH value, precipitation, water-level, etc., for enhancing the productivity, profitability, quantity, and quality of crops. The machine learning techniques can be applied to precision agriculture to increase crop growth, manage the process of crop cultivation, and create a perfect environment for the crops to increase productivity with less human effort. This paper provides an insight into various machine learning techniques used for precision agriculture using wireless sensor networks. © The Electrochemical Society",,"Agricultural technology; Cultivation; Learning algorithms; Machine learning; Precision agriculture; Productivity; Soil moisture; Water levels; Wireless sensor networks; Crop cultivation; Crop growth; Crop production; Crop quality; Environmental conditions; Environmental parameter; Hard work; Machine learning techniques; Moisture soil; Precision Agriculture; Crops",Conference Paper,Scopus
"Zhou Y., Zhang K., Shi Y., Cui P.","A Crop Disease Recognition Algorithm Based on Machine Learning",2022,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST","10.1007/978-3-030-97124-3_38","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128453492&doi=10.1007%2f978-3-030-97124-3_38&partnerID=40&md5=a6e175cd9cecaab31f1878ed94c3a8fe","There are many related diseases in the process of crop planting, which reduces the quality and yield of crops. Faced with such a situation, the prevention of crop diseases has become a hot spot and has broad application prospects. This experiment uses the image recognition technology of machine vision to analyze and recognize crop diseases. Based on the features of machine vision that can capture details that cannot be observed by the human eye, with high accuracy and high efficiency, it provides accurate image recognition of crop diseases. In accordance with. In the process of selecting the SVM classifier for image classification, the kernel function and gamma parameters in the classifier were adjusted, and the kernel function and high accuracy parameter interval suitable for crop disease analysis were found. © 2022, ICST Institute for Computer Sciences, Social Informatics and Telecommunications Engineering.","Crop disease recognition; Machine learning; Support vector machine","Computer vision; Crops; Image analysis; Image recognition; Crop disease; Crop disease recognition; High-accuracy; Kernel function; Machine-learning; Machine-vision; On-machines; Plantings; Recognition algorithm; Support vectors machine; Support vector machines",Conference Paper,Scopus
"Abdul Rahman R., Manikandan K., Shenbagavalli S., Prabhakaran J.","Assessment of germination percentage and growth parameters of different varieties of Napiergrass (Pennisetum purpureum) on sodic soil of Thoothukudi district, Tamil Nadu, India",2022,"Journal of Applied and Natural Science","10.31018/jans.v14i1.3078","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128323291&doi=10.31018%2fjans.v14i1.3078&partnerID=40&md5=9e3d08ad56640704daebc6ea2b854e30","Napier grass (Pennisetum purpureum) is a fast-growing forage crop cultivated throughout the year in tropical and subtropical regions. A phytoremediation study was undertaken at the Agricultural College and Research Institute (AC & RI), Killikulam, Thoothukudi District, Tamil Nadu, India, during 2020-2021 to evaluate the performance of cumbu napier varieties on sodic and neutral soil. Four cumbu napier varieties, CO (BN) 6, CO (BN) 5, KKM 1 and CO (CN) 4, were tested in both soils. Pots were filled with 10 kg of soil. Three cuttings of cumbu napiers per pot were planted as per the treatment schedule. Germination and growth parameters were observed up to three harvests. The results of the present study revealed that the germination percentage of variety CO (BN) 6 was highest (100%) among the varieties under sodic conditions. Growth parameters such as plant height, leaf length, number of leaves, and number of clumps of this variety showed better efficiency under high sodic levels than other varieties. This variety CO (BN) 6 could tolerate and be established well under alkaline soil and produced amaximum plant height (134 cm) and a higher number of clumps (10) during the third harvest. The growth pattern of cumbu napier varieties was in the order of CO (BN) 6> CO (BN) 5 > KKM 1 > CO (CN) 4. Furthermore, the experimental results revealed that cumbu napier could be recommended as a suitable crop for sodic soil. © Author (s).","Alkaline soil; Cumbu napier; Germination percentage; Growth parameters; Pennisetum purpureum; Sodic soil",,Article,Scopus
"Sundaram B.M., Rajalakshmi B., Singh B.A., Kumar R.S., Arsha R.","Disaster Relief Compensation Computational Framework",2022,"Proceedings of the 2nd International Conference on Artificial Intelligence and Smart Energy, ICAIS 2022","10.1109/ICAIS53314.2022.9742829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128198120&doi=10.1109%2fICAIS53314.2022.9742829&partnerID=40&md5=a83acbcaa417d6837bd16d37fed4fc32","The paper aims to compute the relief fund for the farmers who have been affected by the floods as in recent times a depression over the Jabalpur district, Madhya Pradesh brought heavy rainfall to the regions of Tamil Nadu and Pondicherry, and Andhra Pradesh, the flooded areas are determined by image classification with the help of live video streaming using python opencv2 library, the revenue can be determined by the following factors, area sown, the area covered and the affected area, which is calculated by the land area that is owned by the farmer. The algorithm (machine learning) - Decision tree regressor algorithm is implemented to classify and predict the fund relief for the farmers. Pertained Mobile Net Convolutional Neural Network (CNN) is implemented for detecting floods in different regions in India. Efficacious catastrophe management to subsist with expected future climate change, such as extreme climate precipitation, requires a finite framework to determine such damages and to compute the necessary relief funds to be given to the victims. At long last, it can be reasoned that the proposed model will help the public authority organizations to arrange and give the fundamental alleviation reserves adequately in the most exceedingly terrible hit districts of the country. © 2022 IEEE.","Decision Tree Regression; Farmer's relief fund; Flood detection; Mobile Net Convolutional Neural Network","Climate change; Convolution; Convolutional neural networks; Decision trees; Disaster prevention; Emergency services; Floods; Machine learning; Computational framework; Convolutional neural network; Decision tree regression; Disaster relief; Farmer relief fund; Flood detections; Heavy rainfall; Mobile net convolutional neural network; Mobile nets; Tamil Nadu; Agriculture",Conference Paper,Scopus
"Ahmed G.N., Kamalakkannan S.","Micronutrient Classification in IoT based Agriculture using Machine Learning (ML) Algorithm",2022,"Proceedings - 4th International Conference on Smart Systems and Inventive Technology, ICSSIT 2022","10.1109/ICSSIT53264.2022.9716293","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127355859&doi=10.1109%2fICSSIT53264.2022.9716293&partnerID=40&md5=293b04ddafa40013a2a7a0e192a73628","Agriculture appears to be the demographically most important economic area in India's socioeconomic structure. People are now unaware of crop cultivation's proper timing and location. As a result, they cause food insecurity since seasonal climatic settings dependent on agriculture practices are changing against essential assets such as air, water, and soil. As a result, Machine Learning (ML) techniques are the best option for agriculture and are being tested to predict agricultural growth. This paper proposed horticulture IoT monitoring sensor board to develop an IoT architecture in agriculture industry for monitoring the Micro and Macro Nutrients of S oil and analyze various soil parameters present in the Thiruvarur District in Tamil Nadu. The framework aids in generating right decisions based on data collected from IoT sensors and saved on the server before being evaluated using ML algorithms. The ML model is used to categorize the dataset based on the micro and macronutrient threshold values acquired from the National Food S ecurity Mission (NFS M). The evaluation can be done by using various ML classification algorithm such as Naive Bayes (NB), Logistic Regression (LR), Random Tree (RT) and K-Nearest Neighborhood (KNN). The classification method is compared and evaluated through accuracy, Relative Absolute Error (RAE), Root Mean S quare Error (RMS E), Root Relative S quared Error (RRS E), Mean Absolute Error (MAE). The KNN classifier attains lower MAE, RMS E and RRS E value of 0.2398, 0.3908, and 94.1845 and outperforms the other three classifier but RT algorithm attains lower RAE value of 66.24 than KNN. © 2022 IEEE","Agriculture; Crop; IoT; Micronutrient; ML; Sensor; Soil","Cultivation; Decision trees; Errors; Internet of things; Machine learning; Nearest neighbor search; Nutrients; Oils and fats; Soils; Trace elements; Absolute error; Crop cultivation; Error values; K-nearest neighborhoods; Machine learning algorithms; Machine-learning; Mean absolute error; Random tree; Sensor; Socio-economics; Crops",Conference Paper,Scopus
"Deepak V., Anguraj D.K., Mantha S.S.","An efficient recommendation system for athletic performance optimization by enriched grey wolf optimization",2022,"Personal and Ubiquitous Computing","10.1007/s00779-022-01680-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126334233&doi=10.1007%2fs00779-022-01680-2&partnerID=40&md5=7cbe1e6406b18f2cdd203a3c5e702c62","Recent research works have shown the robustness towards the recommendation system for athletics using an AI automated system that enhances the longevity of the system. With this model, the automated recommendation helps to improve the quality of athletes during the process of training or other processes. Moreover, domain experts only can understand the rationale of the recommender system where the analyzed data is stored in the cloud system. This research proposes a machine learning–based solution for an athletic dataset that automatically predicts the state of the individual with features like age, gender, calories, temperature, pressure, heart rate, pulse rate, sugar level, respiratory conditions, and state of the body. This research concentrates on modeling a framework for implementing the machine learning approaches with an optimization problem. Here, a novel extreme multi-gradient evolutionary computation (EMGEC) with improved grey wolf optimization (IGWO) is proposed to achieve exploration and exploitation during the selection of features. The dataset collected from the athletes during the marathon (running) is collected from online resources and the feature subsets are extracted from the dataset. The features of these data are analyzed and encoded before placing it over the cloud environment. The performance of the proposed machine learning approach is compared with other approaches and provides better prediction accuracy, precision, recall, and F-measure respectively. The accuracy of the anticipated model is 83.13%, precision is 91.1%, and recall is 91.3% which is substantially higher than of other approaches. The proposed model shows a better trade-off in contrast to prevailing approaches like SVM, RF, k-NN, and logistic regression. © 2022, The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature.","Exploration and exploitation; Extreme multi-gradient evolutionary computation; Improved grey wolf optimization; Optimization; Recommender system","Automation; Calculations; Economic and social effects; Evolutionary algorithms; Nearest neighbor search; Support vector machines; Athletic performance; Exploration and exploitation; Extreme multi-gradient evolutionary computation; Gray wolves; Improved gray wolf optimization; Machine learning approaches; Multi gradient; Optimisations; Performance optimizations; Recommender systems",Article,Scopus
"Bassin P., Parasa N.S., Srinivasa S., Mandyam S.","Big Data Management for Policy Support in Sustainable Development",2022,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","10.1007/978-3-030-96600-3_1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126227591&doi=10.1007%2f978-3-030-96600-3_1&partnerID=40&md5=7f3894a827536ca0f76373040aa361b7","Achievement of targets and indicators for Sustainable Development Goals (SDGs) are of key interest to policy-makers worldwide. Sustainable development requires a holistic perspective of several dimensions of human society and addressing them together. With the increasing proliferation of Big Data, Machine Learning, and Artificial Intelligence, there is increasing interest in designing Policy Support Systems (PSS) for supporting policy formulation and decision-making. This paper formulates an architecture for a PSS, based on combining data from several sources. These datasets are subject to cleaning and semantic resolution and are then used as inputs to support the building of semantic models based on Bayesian Networks. A set of models built for different SDG sub-goals and indicators is used to create a “Policy Enunciator” in the form of data stories. Policy formulation is supported by modeling interventions and counter-factual reasoning on the models and assessing their impact on the data stories. Two kinds of impacts are observed: (a) downstream impacts that track expected outcomes from a given intervention, and (b) lateral impacts, that provide insights into possible side-effects of any given policy intervention. © 2022, Springer Nature Switzerland AG.","Bayesian network; Big data; Knowledge graph; Policy support system","Bayesian networks; Decision making; Information management; Knowledge graph; Planning; Semantics; Sustainable development; Bayesia n networks; Big-data machines; Holistic perspectives; Human society; Knowledge graphs; Policy formulation; Policy makers; Policy support; Policy support system; Support systems; Big data",Conference Paper,Scopus
