Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Von Veltheim F.R., Theuvsen L., Heise H.","Acceptance of autonomous agricultural robots in arable farming: Status quo and research needs [Akzeptanz autonomer Feldroboter im Ackerbaueinsatz: Status quo und Forschungsbedarf]",2019,"Berichte uber Landwirtschaft","10.12767/buel.v97i3.248","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077744059&doi=10.12767%2fbuel.v97i3.248&partnerID=40&md5=d8a1b446515ecbdcadffaae6e21ba90e","Autonomous technology concepts are on the rise. Besi de the automotive industry and some other industries agriculture, too, is the subject of incre ased attention as a potential area of application. This raises questions about technology acceptance. To answ er these questions, an overview of the state of research is needed first. Based on a comprehensive literature review, this article starts by outlining the current use of autonomous, ground-based agricultu ral robots in arable farming. This is followed by an overview of research on the acceptance of precision agriculture technologies (PAT) and autonomous agricultural robots, which can be subsumed under PAT. A total of 35 scientific contributions to agricultural robots and 11 scientific contributions to the field of acceptance research were classified as particularly relevant and analysed. The result indicated that research on the acceptance of autonomous agricultural robotic concepts has received little attention so far while other Precision Agriculture Technologies (PAT) such as GPS-based steering systems or site-specific application of fertilizers or pesticides have repeatedly been the subject of research. The results reveal numerous starting points for further research. In this context, a comparative analysis of the acceptance of autonomous agricultural robot concepts with the acceptance of existing, more or less established PAT in Germany would be particularly intere sting. © 2019 Landwirtschaftverlag Gmbh. All rights reserved.",,,Article,Scopus
"Kodong F.R., Abdollah M.F., Othman M.F.I.","Optimization and estimation framework of smart farm based on spatial data mining and geostatistics",2019,"IOP Conference Series: Materials Science and Engineering","10.1088/1757-899X/620/1/012097","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075989648&doi=10.1088%2f1757-899X%2f620%2f1%2f012097&partnerID=40&md5=22dfc51fe8971670b62b56c5e3afacea","The development of integrated information systems in the field of rice plant has become an urgent need for policy makers at both provincial and national levels, specialized in developing countries such as Indonesia. At this time, data related to rice avaibility is still spread across several agencies and difficult to access easily and quickly to support strategic and rapid decision making. This data is the level of fertility of rice plants, fertilizers and water content at certain locations and times. Fertilizers, new superior varieties and water content are production factors that are vital in supporting the efforts to increase national rice production. New superior varieties including hybrid rice are generally responsive to macro fertilizers NPC (Nitrogen-Phosporus-Calcium), where fertilization efficiency and effectiveness is very dependent on local location. The use of fertilizers with excessive doses must be prevented by socializing the right dosage specifically for location and time. The use of fertilizers with high doses of nitrogen also results in plants being more susceptible to plant pests. Based on the consideration of efficiency and sustainability, the use of uniform recommended doses for large areas and not considering the specific conditions of the plant is no longer relevant to be applied. Therefore the distribution of the characteristics of rice and soil at specific locations and times is very important information. Research objectives to develop technology that integrates operational information systems at farmer levels (SMS, GSM or IoT) and information systems in management levels with GIS, Spatial data mining, Kriging Interpolation and Artificial Intelligence systems that have prediction ability and optimization of food security problems, especially rice. Spatial data mining with approached geostatistics used to map the distribution of various factors, Nitrogen, Phosphousr, Calcium and Water content that influence the growth rate of rice plants. The results of this study are a smart farm framework that can estimate and optimize sustainability and availability of rice. © 2019 IOP Publishing Ltd.",,"Calcium; Clustering algorithms; Decision making; Developing countries; Efficiency; Food supply; Growth rate; Information management; Information systems; Information use; Interpolation; Location; Nitrogen fertilizers; Sustainable development; Artificial intelligence systems; Distribution of the characteristics; Integrated information system; Kriging interpolation; Production factors; Research objectives; Spatial data mining; Specific location; Data mining",Conference Paper,Scopus
"Djiemon A., Gasser M.-O., Gallichand J.","Random forests to detect subsoiling and subsurface drainage effects on corn plant height and water table depth",2019,"Soil and Tillage Research","10.1016/j.still.2019.01.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066255859&doi=10.1016%2fj.still.2019.01.007&partnerID=40&md5=f6fd8b94e2cfc27f222cc227268176ec","Soil compaction is an agricultural and environmental concern. Understanding the parameters affecting crop productivity is essential for an efficient agriculture. We compared two statistical methods: random forest (RF), and multiple linear regression (MLR), to evaluate the effects of various parameters, including subsoiling, on corn (Zea mays L.) plant height and on seasonal mean water table depth. We performed subsoiling treatments in a clay field of low permeability, provided with subsurface drains and remodeled with rounded beds. These experiments allowed comparing a control without subsoiling to four subsoiling treatments: a tractor and a bulldozer operated parallel and perpendicular to the subsurface drains. Each treatment was randomized and repeated three times. In the spring of 2016, we drilled 198 60-cm deep water table depth observation wells. The corn height was estimated by photogrammetry. The results showed that both RF and MLR allowed determining the main factors affecting plant height and seasonal mean water table depth, for which subsoiling treatments played a negligible role. Coefficients of determination were much higher and prediction intervals much smaller for RF (R2 ≥ 0.94) than for MLR (R2: 0.28-0.69). RF allowed visualizing nonlinear relationships between mean water table depth, plant height and the predictor variables, such as XY coordinates, horizontal distance to the field open drain and depth to subsurface drains which are all related to the position on the beds. To maximize corn plant height in this type of soil, RF also showed that the horizontal distance to drain must be less than 3–4 m, and therefore optimal drain spacing is 7 m, horizontal distance to field open drains is more than 8 m, and optimal mean seasonal water table depth is greater than 0.25 m. © 2019 Elsevier B.V.","Corn plant height; Multiple linear regression; Random forest; Soil bedding; Subsoiling; Subsurface drainage; Tile drainage; Water table depth","Cultivation; Decision trees; Drainage; Groundwater flow; Linear regression; Plants (botany); Soil mechanics; Soils; Corn plant; Multiple linear regressions; Random forests; Subsoiling; Subsurface drainages; Tile drainage; Water table depths; Groundwater; clay soil; compaction; deep water; growth response; maize; numerical method; permeability; prediction; seasonality; spacing; subsoil; tile drain; water table; Zea mays",Article,Scopus
"Ramdinthara I.Z., Shanthi Bala P.","Issues and challenges in smart farming for sustainable agriculture",2019,"Modern Techniques for Agricultural Disease Management and Crop Yield Prediction","10.4018/978-1-5225-9632-5.ch001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077729972&doi=10.4018%2f978-1-5225-9632-5.ch001&partnerID=40&md5=bcecef67b3e1e57b476e631ad6d87871","Sustainable agriculture helps to promote farming practices and methods in order to sustain farmers and resources. It is economically viable, socially supportive, and economically sound. It assists to maintain soil quality, reduce soil erosion and degradation, and also save water resources. Sustainable agriculture improves the biodiversity of the land and thus leads to the healthy and natural environment. The sustainable agriculture is very essential to ordinate with the increasing demand for the food, climate change, and degradation of the ecosystem in future. It plays a major role for preserving natural resources, reducing greenhouse gas emissions, halting biodiversity loss, and caring for valued landscapes. Sustainable agriculture is applied to farming in order to preserve the nature without compromising the quality of the future generation basic needs and thus enable to make smartness in farming. The common practices included in smart farming for sustainable agriculture are crop rotations that mitigate weeds, disease, insect, and other pest problems. © 2020, IGI Global.",,,Book Chapter,Scopus
"Davoodi K., Darzi-Naftchali A., Aghajani-Mazandarani G.","Evaluating Drainmod-s to Predict Drainage Water Salinity and Groundwater Table Depth During Winter Cropping in Heavy-Textured Paddy Soils",2019,"Irrigation and Drainage","10.1002/ird.2339","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063989986&doi=10.1002%2fird.2339&partnerID=40&md5=d81e9b5c488143cf0a931b76452bcd09","Simulation models can quickly and cost-effectively describe various aspects of management practices in newly reclaimed agricultural soils. In this research, the capability of the DRAINMOD-S model was evaluated to predict the salinity of the subsurface drainage effluents in a newly subsurface drained paddy field during winter cropping. Measurements of groundwater table depths and drainage water salinity were taken in three conventional subsurface drainage systems at the Sari Agricultural Sciences and Natural Resources University, northern Iran, during three canola growing seasons (2011–2012, 2015–2016 and 2016–2017). The data were used to calibrate and validate the model. The model provided better predictions of groundwater table depths in shallower drainage systems. Measured and simulated drainage water salinities varied, respectively, from 620 to 1580 and 790–1430 mg l−1 in the calibration process and from 441 to 1640 and 656–1820 mg l−1 in the validation process. The differences between measured and simulated salt loads were in the range of 59–174 and 43–586 kg ha−1 in calibration and validation, respectively. The results indicated that DRAINMOD-S can be used as a management tool to diminish environmental issues in heavy paddy soils from the viewpoint of salt load. © 2019 John Wiley &amp; Sons, Ltd. © 2019 John Wiley & Sons, Ltd.","groundwater table depth; paddy field; salt load; shallow drain",,Article,Scopus
"Chipanshi A.C., Qi D., Zhang Y., Lin H., Newlands N.K.","Prediction of canola and spring wheat yield based on the Canadian meteorological centre’s monthly forecasting system",2019,"Climate Research","10.3354/cr01547","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064890241&doi=10.3354%2fcr01547&partnerID=40&md5=f1ab138246b6802c43d3eaf68159bb50","With the goal of popularizing the use of readily available data sets from numerical weather prediction models in crop yield forecasting, we present a comparative analysis of end of season forecasts of wheat and canola from daily values of maximum and minimum temperature and total daily precipitation across the Canadian Prairies from (1) the Global Ensemble Prediction System (GEPS) and (2) statistically generated values from climate stations. The analysis was done using the Canadian Crop Yield Forecaster (CCYF), a tool for conducting crop yield outlooks within the growing season. We found that the GEPS data sets provided skillful forecasts of spring wheat and canola from selected Census of Agricultural Regions (CARs) in Alberta, Manitoba and Saskatchewan. Aggregated results for the Prairie region showed that the GEPS data had a similar predictive skill as the statistically generated values of temperature and precipitation for spring wheat and showed improved prediction skill overall for canola from the provinces of Alberta and Saskatchewan. In the Canadian Prairie environment, where climatic records are short and spatially insufficient, the GEPS data set, which is produced every Thursday and gridded at 45 km resolution, can be used as a substitute for, or supplement to, station-generated climate variables. Because of the continuous improvement in numerical prediction models such as GEPS in terms of skill score and resolution, the testing of crop forecasting models should be done at regular intervals to take advantage of these data sets as they become available. © The authors 2019.","Canadian Crop Yield Forecaster; Canola; CCYF; Environmental Prediction System; Global; Normalized Difference Vegetation Index; Spring wheat","canola; crop yield; forecasting method; growing season; NDVI; prairie; precipitation (climatology); prediction; spring (season); temperature effect; weather forecasting; wheat; Alberta; Canada; Manitoba; Prairie Provinces; Saskatchewan; Brassica napus var. napus; Triticum aestivum",Article,Scopus
"Padilla W.R., García J., Molina J.M.","Knowledge extraction and improved data fusion for sales prediction in local agricultural markets",2019,"Sensors (Switzerland)","10.3390/s19020286","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060053386&doi=10.3390%2fs19020286&partnerID=40&md5=fcbb59d1b25a63c85f49297ae51a1309","In this paper, a monitoring system of agricultural production is modeled as a Data Fusion System (data from local fairs and meteorological data). The proposal considers the particular information of sales in agricultural markets for knowledge extraction about the associations among them. This association knowledge is employed to improve predictions of sales using a spatial prediction technique, as shown with data collected from local markets of the Andean region of Ecuador. The commercial activity in these markets uses Alternative Marketing Circuits (CIALCO). This market platform establishes a direct relationship between producer and consumer prices and promotes direct commercial interaction among family groups. The problem is presented first as a general fusion problem with a network of spatially distributed heterogeneous data sources, and is then applied to the prediction of products sales based on association rules mined in available sales data. First, transactional data is used as the base to extract the best association rules between products sold in different local markets, knowledge that allows the system to gain a significant improvement in prediction accuracy in the spatial region considered. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Alternative circuits of commercialization; Association rules; Data mining; Kriging and co-kriging; Predictive analysis; Spatial prediction; Time series","Agriculture; Association rules; Commerce; Data fusion; Extraction; Forecasting; Interpolation; Meteorology; Predictive analytics; Sales; Time series; Time series analysis; Agricultural markets; Agricultural productions; Alternative circuits of commercialization; Co-Kriging; Distributed heterogeneous datum; Knowledge extraction; Meteorological data; Spatial prediction; Data mining",Article,Scopus
"Lyu B., Smith S.D., Xue Y., Cherkauer K.A.","Deriving vegetation indices from high-throughput images by using unmanned aerial systems in soybean breeding",2019,"2019 ASABE Annual International Meeting","10.13031/aim.201900279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084013480&doi=10.13031%2faim.201900279&partnerID=40&md5=d6e7f178760f25409c786cd76b2599cb","In agronomy, High-throughput Phenotyping (HTP) can provide key information for agronomist in genomic selection as well as farmers in yield prediction. Recently, HTP using Unmanned Aerial Systems (UAS) has shown advantages in both cost and efficiency. However, scalability and efficiency have not been well studied when processing images in complex contexts such as multispectral bands and early/late growth stages. The listed challenges hamper further analysis to quantify phenotypic traits for large-scale and high-precision applications in plant breeding. To solve these challenges, the research team previously built a 3-step data processing pipeline, which is highly modular. For this project we present improvements to the previous methods used for canopy segmentation and crop plot localization for crop image extraction. Furthermore, we propose a novel workflow based on a trie data structure to compute vegetation indices efficiently and with greater flexibility. For each of our proposed changes, we evaluate advantages by comparing with processing results using the original model. Based on these proposed methods, we implement two MATLAB programs, namely Multi-Layer Mosaic version 2 (MLM2) and Vegetation Indices Derivation version 1 (VID1). Using MLM2 and VID1, we compute canopy coverage and Normalized Difference Vegetation Indices (NDVIs) for a soybean phenotyping experiment. We use canopy coverage to investigate water depression and NDVIs to evaluate temporal patterns across the soybean growth stages. Both experimental results compare favorably with previous studies, especially on soybean reproductive stage approximation. Overall, the proposed methodology and implemented experiments provide a scalable and efficient paradigm for applying HTP in UAS to general plant breeding. © 2019 ASABE Annual International Meeting. All rights reserved.","Data Processing Pipeline; High-throughput Phenotyping; Soybean; Unmanned Aerial Systems; Vegetation Indices","Antennas; Crops; Data handling; Efficiency; Forestry; Image enhancement; Image segmentation; MATLAB; Pipelines; Unmanned aerial vehicles (UAV); Vegetation; Data processing pipelines; High-throughput phenotyping; Soybean; Unmanned aerial systems; Vegetation index; Pipeline processing systems",Conference Paper,Scopus
"Yaghouti H., Pazira E., Amiri E., Masihabadi M.H.","The feasibility of using vegetation indices and soil texture to predict rice yield",2019,"Polish Journal of Environmental Studies","10.15244/pjoes/81088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065483244&doi=10.15244%2fpjoes%2f81088&partnerID=40&md5=ad2c262dbb943f82c76bf68e9a036a7c","Identifying plant-environment interactions along with remote sensing provides grounds for designing management methods as well as predicting rice yield in different conditions; accordingly, it is very helpful to use vegetation indices for identifying the vegetation and greenness of farms. The regression between the local and high-yield varieties of rice in 2012 and the NDVI, SAVI, LAI, DVI, and RVI indices derived from Landsat 7 in northern Iran indicate the superiority of the NDVI index in the flowering stage of rice. Results show that the coefficient of determination of the fitted model for local and high-yielding varieties is 0.71 and 0.70, respectively, which indicates the good consistency of the results with the regional data. We evaluated the models for the local and high-yielding varieties in crop year 2013 with RMSE of 406 and 272 kg ha -1 and NRMSE of 12% and 6%, respectively. Moreover, the simulation results show that the yield of the models is well fitted with the observed values; besides, there is high correlation (R&gt;0.80) between the real and predicted yield values. As shown by the investigation of the region’s soil texture, the fine-texture paddy fields have better yield. © 2019, HARD Publishing Company. All rights reserved.","Crop yield; Remote sensing; Rice; Vegetation indices",,Article,Scopus
"Saha M.V., Scanlon T.M., D'Odorico P.","Climate seasonality as an essential predictor of global fire activity",2019,"Global Ecology and Biogeography","10.1111/geb.12836","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056768979&doi=10.1111%2fgeb.12836&partnerID=40&md5=0ca89a04965c96a5188c2e509aba2352","Aim: Fire is a globally important disturbance that affects nearly all vegetated biomes. Previous regional studies have suggested that the predictable seasonal pattern of a climatic time series, or seasonality, might aid in the prediction of average fire activity, but it is not known whether these findings are applicable globally. Here, we investigate how seasonality can be used to explain variations in fire activity on a global scale. Location: Global, 60° S–60° N. Time period: Data averaged over the period 1999–2015. Methods: We describe a method to partition a periodic seasonal cycle into two seasons and define conceptually simple temporal metrics that describe spatial variability in seasonality. We explore the usefulness of these metrics in explaining global fire activity using the average monthly time series of precipitation and temperature and a flexible machine learning procedure (random forests). Results: A simple model that uses only precipitation and temperature amplitude and synchrony between wet and warm seasons correctly predicts 66% of the variability in global fire activity, substantially more than a model with mean annual temperature and precipitation. A more complex model that includes all nine metrics predicts 87% of variability in global fire activity. Main conclusions: This study shows that seasonality of temperature and precipitation can be used to predict multi-year average fire activity in a globally relevant way. The mechanisms highlighted in our work could be used to improve global fire models and enhance their ability to represent the spatial patterns of fire activity. Our method might also be useful in hindcasting historical fire using reanalysis or predicting future fire regimes using coarse output from climate models. © 2018 John Wiley & Sons Ltd","burned area; fire prediction; pyrogeography; seasonality","climate modeling; fire; machine learning; precipitation (climatology); prediction; seasonality; spatial variation; temperature profile",Article,Scopus
"Nakhle F., Harfouche A.L.","Ready, Steady, Go AI: A practical tutorial on fundamentals of artificial intelligence and its applications in phenomics image analysis",2021,"Patterns","10.1016/j.patter.2021.100323","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121116396&doi=10.1016%2fj.patter.2021.100323&partnerID=40&md5=dc4e55d63cc066ee5c98b6f934ebb8fa","High-throughput image-based technologies are now widely used in the rapidly developing field of digital phenomics and are generating ever-increasing amounts and diversity of data. Artificial intelligence (AI) is becoming a game changer in turning the vast seas of data into valuable predictions and insights. However, this requires specialized programming skills and an in-depth understanding of machine learning, deep learning, and ensemble learning algorithms. Here, we attempt to methodically review the usage of different tools, technologies, and services available to the phenomics data community and show how they can be applied to selected problems in explainable AI-based image analysis. This tutorial provides practical and useful resources for novices and experts to harness the potential of the phenomic data in explainable AI-led breeding programs. © 2021 The Authors","algorithms; deep learning; DSML 4: Production Data science output is validated, understood, and regularly used for multiple domains/platforms; explainable artificial intelligence; image analysis; integrated development environments; machine learning; phenomics; programming languages; software frameworks; software libraries","Application programs; Deep learning; Digital libraries; Learning algorithms; Deep learning; DSML 4: production data science output be validated, understand, and regularly used for multiple domain/platform; Explainable artificial intelligence; Image-analysis; Integrated development environment; Multiple domains; Phenomic; Production data; Programming language; Software frameworks; Software libraries; Image analysis",Review,Scopus
"Liang B., Quine T.A., Liu H., Cressey E.L., Bateman I.","How can we realize sustainable development goals in rocky desertified regions by enhancing crop yield with reduction of environmental risks?",2021,"Remote Sensing","10.3390/rs13091614","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107116869&doi=10.3390%2frs13091614&partnerID=40&md5=5a4e7c88be0f9623266fee69cb8aac5b","To meet the sustainable development goals in rocky desertified regions like Guizhou Province in China, we should maximize the crop yield with minimal environmental costs. In this study, we first calculated the yield gap for 6 main crop species in Guizhou Province and evaluated the quantitative relationships between crop yield and influencing variables utilizing ensembled artificial neural networks. We also tested the influence of adjusting the quantity of local fertilization and irrigation on crop production in Guizhou Province. Results showed that the total yield of the selected crops had, on average, reached over 72.5% of the theoretical maximum yield. Increasing irrigation tended to be more consistently effective at increasing crop yield than additional fertilization. Conversely, appropriate reduction of fertilization may even benefit crop yield in some regions, simultaneously resulting in significantly higher fertilization efficiency with lower residuals in the environment. The total positive impact of continuous intensification of irrigation and fertilization on most crop species was limited. Therefore, local stakeholders are advised to consider other agricultural management measures to improve crop yield in this region. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agricultural management; Artificial neural network; Critical zone; Crop yield; DST","Agricultural robots; Cultivation; Irrigation; Neural networks; Planning; Sustainable development; Agricultural management; Crop production; Crop yield; Environmental costs; Environmental risks; Guizhou Province; Total yield; Crops",Article,Scopus
"Jaafar H., Mourad R.","Gymee: A global field-scale crop yield and et mapper in google earth engine based on landsat, weather, and soil data",2021,"Remote Sensing","10.3390/rs13040773","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101923046&doi=10.3390%2frs13040773&partnerID=40&md5=4cc7999f34ac42a0e3081c5206a88bac","In this study, we used Landsat Earth observations and gridded weather data along with global soil datasets available in Google Earth Engine (GEE) to estimate crop yield at 30 m resolution. We implemented a remote sensing and evapotranspiration-based light use efficiency model globally and integrated abiotic environmental stressors (temperature, soil moisture, and vapor deficit stressors). The operational model (Global Yield Mapper in Earth Engine (GYMEE)) was validated against actual yield data for three agricultural schemes with different climatic, soil, and management conditions located in Lebanon, Brazil, and Spain. Field-level crop yield data on wheat, potato, and corn for 2015–2020 were used for assessment. The performance of GYMEE was statistically evaluated through root-mean-square error (RMSE), mean absolute error (MAE), mean bias error (MBE), relative error (RE), and index of agreement (d). The results showed that the absolute difference between the modeled and predicted field-level yield was within ±16% for the analyzed crops in both Brazil and Lebanon study sites and within ±15% in the Spain site (except for two fields). GYMEE performed best for wheat crop in Lebanon with a low RMSE (0.6 t/ha), MAE (0.5 t/ha), MBE (−0.06 t/ha), and RE (0.83%). A very good agreement was observed for all analyzed crop yields, with an index of agreement (d) averaging at 0.8 in all studied sites. GYMEE shows potential in providing yield estimates for potato, wheat, and corn yields at a relative error of ±6%. We also quantified and spatialized the soil moisture stress constraint and its impact on reducing biomass production. A showcasing of moisture stress impact on two emphasized fields from the Lebanon site revealed that a 12% difference in soil moisture stress can decrease yield by 17%. A comparison between the 2017 and 2018 seasons for the potato culture of Lebanon showed that the 2017 season with lower abiotic stresses had higher light use efficiency, above-ground biomass, and yield by 5%, 10%, and 9%, respectively. The results show that the model is of high value for assessing global food production. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Biomass; Crop yield modeling; Global; Google earth engine; OpenET; SEBAL; Small-scale agriculture","Agricultural robots; Crops; Efficiency; Engines; Errors; Forestry; Mean square error; Remote sensing; Soil moisture; Yield stress; Above ground biomass; Biomass productions; Environmental stressors; Index of agreements; Light use efficiency; Light-use-efficiency models; Mean absolute error; Root mean square errors; Soil surveys",Article,Scopus
"Giray G., Catal C.","Design of a data management reference architecture for sustainable agriculture",2021,"Sustainability (Switzerland)","10.3390/su13137309","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85109414110&doi=10.3390%2fsu13137309&partnerID=40&md5=36fb2713d25782a8e581b3f7ee0cf67b","Effective and efficient data management is crucial for smart farming and precision agri-culture. To realize operational efficiency, full automation, and high productivity in agricultural systems, different kinds of data are collected from operational systems using different sensors, stored in different systems, and processed using advanced techniques, such as machine learning and deep learning. Due to the complexity of data management operations, a data management reference architecture is required. While there are different initiatives to design data management reference architectures, a data management reference architecture for sustainable agriculture is missing. In this study, we follow domain scoping, domain modeling, and reference architecture design stages to design the reference architecture for sustainable agriculture. Four case studies were performed to demonstrate the applicability of the reference architecture. This study shows that the proposed data management reference architecture is practical and effective for sustainable agriculture. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Agriculture; Data management; Design science research; Reference architecture; Sustainability; Sustainable agriculture","agricultural production; alternative agriculture; architecture; data management; design method; machine learning; precision agriculture",Article,Scopus
"Leo S., De Antoni Migliorati M., Grace P.R.","Predicting within-field cotton yields using publicly available datasets and machine learning",2021,"Agronomy Journal","10.1002/agj2.20543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102066458&doi=10.1002%2fagj2.20543&partnerID=40&md5=e971cd763e2c2fa7c44a129f9b7f86d7","Early detection of within-field yield variability for high-value commodity crops, such as cotton (Gossypium spp.), offers growers potential to improve decision-making, optimize yields, and increase profits. Over recent years, publicly available datasets have become increasingly available and at a resolution where within-field yield prediction is possible. However, the viability of using these datasets with machine learning to predict within-field cotton lint yield at key growth stages are largely unknown. This study was conducted on two cotton fields, located near Mungindi, New South Wales, Australia. Three years of yield data, soil, elevation, rainfall, and Landsat imagery were collected from each field. A total of 12 models were created using: (a) two machine learning algorithms: random forest (RF) and gradient boosting machines (GBM); (b) three growth stages: squaring, flowering, and boll-fill; and (c) two different amounts of variables: all variables and the optimal variables determined by a recursive feature elimination (RFE). Results showed a strong agreement between predicted and observed yields at flowering and boll-fill when more information was available. At flowering and boll-fill, root mean square error (RMSE) ranged between 0.15 and 0.20 t ha−1 and Lin's concordance correlation coefficient (LCCC) ranged between 0.50 and 0.66, with RF providing superior results in most cases. Models created using the optimal variables determined by the RFE provided similar results compared to using all variables, allowing greater model accuracy and resolution with targeted sampling. Overall, these findings indicate significant potential of publicly available datasets to predict within-field cotton yield and guide decision-making in-season. © 2020 The Authors. Agronomy Journal published by Wiley Periodicals LLC on behalf of American Society of Agronomy",,,Article,Scopus
"Feng Y., Lin W., Yu S., Ren A., Wang Q., Noor H., Xue J., Yang Z., Sun M., Gao Z.","Effects of fallow tillage on winter wheat yield and predictions under different precipitation types",2021,"PeerJ","10.7717/peerj.12602","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121266281&doi=10.7717%2fpeerj.12602&partnerID=40&md5=1e520cc201d1dc3180a8085f178cb050","In northern China, precipitation that is primarily concentrated during the fallow period is insufficient for the growth stage, creates a moisture shortage, and leads to low, unstable yields. Yield prediction in the early growth stages significantly informs field management decisions for winter wheat (Triticum aestivum L.). A 10-year field experiment carried out in the Loess Plateau area tested how three tillage practices (deep ploughing (DP), subsoiling (SS), and no tillage (NT)) influenced cultivation and yield across different fallow periods. The experiment used the random forest (RF) algorithm to construct a prediction model of yields and yield components. Our results revealed that tillage during the fallow period was more effective than NT in improving yield in dryland wheat. Under drought condition, DP during the fallow period achieved a higher yield than SS, especially in drought years; DP was 16% higher than SS. RF was deemed fit for yield prediction across different precipitation years. An RF model was developed using meteorological factors for fixed variables and soil water storage after tillage during a fallow period for a control variable. Small error values existed in the prediction yield, spike number, and grains number per spike. Additionally, the relative error of crop yield under fallow tillage (5.24%) was smaller than that of NT (6.49%). The prediction error of relative meteorological yield was minimum and optimal, indicating that the model is suitable to explain the influence of meteorological factors on yield. © Copyright 2021 Feng et al.","Precipitation types; Random Forest; Tillage; Winter wheat; Yield prediction","calcium phosphate; nitrogen; nitrogen fertilizer; organic matter; phosphorus; phosphorus derivative; potassium sulfate; soil water; alkaline hydrolysis; Article; decision tree; evapotranspiration; fertilization; growth period; harvest; meteorological phenomena; plant yield; plowing; precipitation; random forest; spike; tillage; Triticum aestivum; wheat; winter wheat",Article,Scopus
"Yang S., Hu L., Wu H., Ren H., Qiao H., Li P., Fan W.","Integration of Crop Growth Model and Random Forest for Winter Wheat Yield Estimation from UAV Hyperspectral Imagery",2021,"IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","10.1109/JSTARS.2021.3089203","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112526187&doi=10.1109%2fJSTARS.2021.3089203&partnerID=40&md5=e819014c29d7a7d90f28e391d1938e0e","Accurate and timely crop yield estimation is critical for food security and sustainable development. The rapid development of unmanned aerial vehicles (UAVs) offers a new approach to acquire high spatio-temporal resolution imagery of farmland at a low cost. In order to realize the full potential of UAV platform and sensor, machine learning has been introduced to estimate crop yield, but the shortages of field measurements have troubled researchers. In this article, the CW-RF model, a new wheat yield estimation model suitable for the North China plain, was established using random forest, and the crop growth model (the CERES-wheat model) was chosen to simulate abundant training samples for random forest at field plot scale. According to CERES-wheat model simulation, the leaf area index (LAI) and leaf nitrogen content (LNC) at the wheat jointing and heading stages were selected as the most sensitive parameters, and were retrieved from UAV hyperspectral imagery using the directional second derivative and angular insensitivity vegetation index methods, respectively. Then the retrieved LAI and LNC results were input into the CW-RF model to estimate winter wheat yield. The field validation in Luohe, Henan showed that the root-mean-squared error of the retrieved LAI and LNC were 6.27% and 12.17% at jointing stages, 9.21% and 13.64% at heading stages, respectively. The RMSE of estimated yield was 1,008.08 kg/ha, and the mean absolute percent error of estimated yield was 9.36%, demonstrating the available of the CW-RF model in wheat yield estimation at field plot scale. Apart from Luohe, validations in some other fields (e.g., Xiaotangshan, Beijing), prove the wide applicability of the CW-RF model. In addition, the UAV hyperspectral data were found to significantly improve the retrieval accuracy, and further improve CW-RF model estimation accuracy. In conclusion, this article showed that the CERES-Wheat model simulation can be important data source for machine learning-based wheat yield estimation model at field plot scale, and the hyperspectral sensor mounted on a UAV is a feasible remote sensing data acquisition mode for winter wheat growth monitoring and yield estimation. © 2008-2012 IEEE.","Hyperspectral remote sensing; random forest; the CERES-wheat model; unmanned aerial vehicle (UAV); wheat yield estimation","Antennas; Crops; Decision trees; Mean square error; Plants (botany); Random forests; Remote sensing; Spectroscopy; Accurate estimation; Angular insensitivity; Hyper-spectral imageries; Leaf nitrogen content; Root mean squared errors; Second derivatives; Sensitive parameter; Winter wheat yields; Unmanned aerial vehicles (UAV); estimation method; image analysis; image classification; remote sensing; spectral analysis; unmanned vehicle; wheat; yield response; China; North China Plain",Article,Scopus
