Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Groenendijk P., Heinen M., Klammler G., Fank J., Kupfersberger H., Pisinaras V., Gemitzi A., Peña-Haro S., García-Prats A., Pulido-Velazquez M., Perego A., Acutis M., Trevisan M.","Performance assessment of nitrate leaching models for highly vulnerable soils used in low-input farming based on lysimeter data",2014,"Science of the Total Environment","10.1016/j.scitotenv.2014.07.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921806121&doi=10.1016%2fj.scitotenv.2014.07.002&partnerID=40&md5=b4fd9d5dc044e096772cdd7e9a6140d2","The agricultural sector faces the challenge of ensuring food security without an excessive burden on the environment. Simulation models provide excellent instruments for researchers to gain more insight into relevant processes and best agricultural practices and provide tools for planners for decision making support. The extent to which models are capable of reliable extrapolation and prediction is important for exploring new farming systems or assessing the impacts of future land and climate changes.A performance assessment was conducted by testing six detailed state-of-the-art models for simulation of nitrate leaching (ARMOSA, COUPMODEL, DAISY, EPIC, SIMWASER/STOTRASIM, SWAP/ANIMO) for lysimeter data of the Wagna experimental field station in Eastern Austria, where the soil is highly vulnerable to nitrate leaching.Three consecutive phases were distinguished to gain insight in the predictive power of the models: 1) a blind test for 2005-2008 in which only soil hydraulic characteristics, meteorological data and information about the agricultural management were accessible; 2) a calibration for the same period in which essential information on field observations was additionally available to the modellers; and 3) a validation for 2009-2011 with the corresponding type of data available as for the blind test. A set of statistical metrics (mean absolute error, root mean squared error, index of agreement, model efficiency, root relative squared error, Pearson's linear correlation coefficient) was applied for testing the results and comparing the models.None of the models performed good for all of the statistical metrics. Models designed for nitrate leaching in high-input farming systems had difficulties in accurately predicting leaching in low-input farming systems that are strongly influenced by the retention of nitrogen in catch crops and nitrogen fixation by legumes. An accurate calibration does not guarantee a good predictive power of the model. Nevertheless all models were able to identify years and crops with high- and low-leaching rates. © 2014 Elsevier B.V.","Lysimeter; Model comparison; Nitrate leaching; Performance assessment; Predictive power; Simulation model","Agriculture; Calibration; Crops; Decision making; Food supply; Information management; Leaching; Lysimeters; Mean square error; Meteorology; Nitrates; Nitrogen; Nitrogen fixation; Soil surveys; Soil testing; Soils; Model comparison; Nitrate leaching; Performance assessment; Predictive power; Simulation model; Climate models; nitrogen; fertilizer; ground water; nitric acid derivative; nitrogen; soil; soil pollutant; agricultural management; computer simulation; environmental impact assessment; farming system; hydraulic property; leaching; lysimeter; nitrate; nitrogen fixation; numerical model; performance assessment; soil pollution; soil water; sustainability; agricultural management; ARMOSA model; Article; Austria; calibration; correlation coefficient; CoupModel; DAISY model; EPIC model; farming system; legume; lysimetry; nitrate leaching; nitrogen fixation; simulation; SIMWASER STOTRASIM model; soil property; SWAP ANIMO model; validation study; agriculture; analysis; chemical model; chemistry; devices; environmental monitoring; procedures; soil; soil pollutant; statistics and numerical data; Austria; Agriculture; Austria; Environmental Monitoring; Fertilizers; Groundwater; Models, Chemical; Nitrates; Nitrogen; Soil; Soil Pollutants",Article,Scopus
"Czembor E., Kaczmarek Z., Pilarczyk W., Mańkowski D., Czembor J.H.","Simulating Spring Barley Yield under Moderate Input Management System in Poland",2022,"Agriculture (Switzerland)","10.3390/agriculture12081091","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141719422&doi=10.3390%2fagriculture12081091&partnerID=40&md5=87f3dcaf9671993637128d0caaf86873","In recent years, forecasting has become particularly important as all areas of economic life are subject to very dynamic changes. In the case of agriculture, forecasting is an essential element of effective and efficient farm management. Factors affecting crop yields, such as soil, weather, and farm management, are complex and investigations into the relation between these variables are crucial for agricultural studies and decision-making related to crop monitoring, with special emphasis for climate change. Because of this, the aim of this study was to create a spring barley yield prediction model, as a part of the Advisory Support platform in the form of application for Polish agriculture under a moderate input management system. As a representative sample, 20 barley varieties, evaluated under 13 environments representative for Polish conditions, were used. To create yield potential model data for the genotype (G), environment (E), and management (M) were collected over 3 years. The model developed using Multiple Linear Regression (MLR) simulated barley yields with high goodness of fit to the measured data across three years of evaluation. On average, the precision of the cultivar yielding forecast (expressed as a percentage), based on the independent traits, was 78.60% (Model F-statistic: 102.55***) and the range, depending of the variety, was 89.10% (Model F-statistic: 19.26***)–74.60% (Model F-statistic: 6.88***). The model developed using Multiple Linear Regression (MLR) simulated barley yields with high goodness of fit to the measured data across three years of evaluation. It was possible to observe a large differentiation for the response to agroclimatic or soil factors. Under Polish conditions, ten traits have a similar effect (in the prediction model, they have the same sign: + or -) on the yield of almost all varieties (from 17 to 20). Traits that negatively affected final yield were: lodging tendency for 18 varieties (18-), sum of rainfall in January for 19 varieties (19-), and April for 17 varieties (17-). However, the sum of rainfall in February positively affected the final yield for 20 varieties (20+). Average monthly ground temperature in March positively affected final yield for 17 varieties (17+). The average air temperature in March negatively affected final yield for 18 varieties (18-) and for 17 varieties in June (17-). In total, the level of N + P + K fertilization negatively affected the final yield for 15 varieties (15-), but N sum fertilization significantly positively affected final yield for 15 varieties (15+). Soil complex positively influenced the final yield of this crop. In the group of diseases, resistance to powdery mildew and rhynchosporium significantly decreased the final yield. For Polish conditions, it is a complex model for prediction of variety in the yield, including its genetic potential. © 2022 by the authors.","barley; data analysis; decision-making; moderate input management system; precision farming; predictive analytics; spring barley; yield potential",,Article,Scopus
"Ang Y., Shafri H.Z.M., Lee Y.P., Bakar S.A., Abidin H., Mohd Junaidi M.U.U., Hashim S.J., Che’Ya N.N., Hassan M.R., Lim H.S., Abdullah R., Yusup Y., Muhammad S.A., Teh S.Y., Samad M.N.","Oil palm yield prediction across blocks from multi-source data using machine learning and deep learning",2022,"Earth Science Informatics","10.1007/s12145-022-00882-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141142693&doi=10.1007%2fs12145-022-00882-9&partnerID=40&md5=33386263d21f4129ae6258820a3e4aee","Crop yield estimates are affected by various factors including weather, nutrients and management practices. Predicting yields on a large scale in a timely and accurate manner by considering these factors is essential for preventing climate risk and ensuring food security, particularly in the light of climate change and the escalation of extreme climatic events. In this study, integrating multi-source data (i.e. satellite-derived vegetation indices (VIs), satellite-derived climatic variables (i.e. land surface temperature (LST) and rainfall precipitation, weather station and field-surveys), we built one multiple linear regression (MLR), three machine learning (XGBoost, support vector regression, and random forest) and one deep learning (deep neural network) models to predict oil palm yield at block-level within the oil palm plantation. Moreover, time-series moving average and backward elimination feature selection technique were implemented at the pre-processing stage. The yield prediction models were developed and tested using MLR, XGBoost, support vector regression (SVR), random forest (RF) and deep neural network (DNN) algorithms. Their model performances were then compared using evaluation metrics and generated the final spatial prediction map based on the best performance. DNN achieved the best model performances for both selected (R2 = 0.91; RMSE = 2.92 t ha− 1; MAE = 2.56 t ha− 1 and MAPE = 0.09 t ha− 1) and full predictors (R2 = 0.76; RMSE of 3.03 t ha− 1; MAE of 2.88 t ha− 1; MAPE of 0.10 t ha− 1). In addition, advanced ensemble machine learning (ML) techniques such as XGBoost may be utilised as a supplementary for oil palm yield prediction at the block level. Among them, MLR recorded the lowest performance. By using backward elimination to identify the most significant predictors, the performance of all models was improved by 5–26% for R2, and that decreased by 3–31% for RMSE, 7–34% for MAE, and 1–15% for MAPE. After backward elimination, the DNN achieved the highest prediction accuracy among the other models, with a 14% increase in R-squared, a 11% decrease in RMSE, a 32% decrease in MAE and a 1% decrease in MAPE. Our study successfully developed efficient and accurate yield prediction models for timely predicting oil palm yield over a large area by integrating data from multiple sources. These would be useful for plantation management estimating oil palm yields to speed up the decision-making process for sustainable production. © 2022, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","Deep learning; Machine learning; Multi-source data; Oil palm yields","crop yield; extreme event; food security; machine learning; oil industry",Article,Scopus
"Vasilakos C., Tsekouras G.E., Kavroudakis D.","LSTM-Based Prediction of Mediterranean Vegetation Dynamics Using NDVI Time-Series Data",2022,"Land","10.3390/land11060923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132568187&doi=10.3390%2fland11060923&partnerID=40&md5=7cb461ebe5cbe3e74023bbea93af78a8","Vegetation index time-series analysis of multitemporal satellite data is widely used to study vegetation dynamics in the present climate change era. This paper proposes a systematic methodology to predict the Normalized Difference Vegetation Index (NDVI) using time-series data extracted from the Moderate Resolution Imaging Spectroradiometer (MODIS). The key idea is to obtain accurate NDVI predictions by combining the merits of two effective computational intelligence techniques; namely, fuzzy clustering and long short-term memory (LSTM) neural networks under the framework of dynamic time warping (DTW) similarity measure. The study area is the Lesvos Island, located in the Aegean Sea, Greece, which is an insular environment in the Mediterranean coastal region. The algorithmic steps and the main contributions of the current work are described as follows. (1) A data reduction mechanism was applied to obtain a set of representative time series. (2) Since DTW is a similarity measure and not a distance, a multidimensional scaling approach was applied to transform the representative time series into points in a low-dimensional space, thus enabling the use of the Euclidean distance. (3) An efficient optimal fuzzy clustering scheme was implemented to obtain the optimal number of clusters that better described the underline distribution of the low-dimensional points. (4) The center of each cluster was mapped into time series, which were the mean of all representative time series that corresponded to the points belonging to that cluster. (5) Finally, the time series obtained in the last step were further processed in terms of LSTM neural networks. In particular, development and evaluation of the LSTM models was carried out considering a one-year period, i.e., 12 monthly time steps. The results indicate that the method identified unique time-series patterns of NDVI among different CORINE land-use/land-cover (LULC) types. The LSTM networks predicted the NDVI with root mean squared error (RMSE) ranging from 0.017 to 0.079. For the validation year of 2020, the difference between forecasted and actual NDVI was less than 0.1 in most of the study area. This study indicates that the synergy of the optimal fuzzy clustering based on DTW similarity of NDVI time-series data and the use of LSTM networks with clustered data can provide useful results for monitoring vegetation dynamics in fragmented Mediterranean ecosystems. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","LSTM; machine learning; NDVI; remote sensing; spatiotemporal forecasting",,Article,Scopus
"Richter I., Doi T., Chang P., Xu Z., Kataoka T., Tozuka T., Nagura M., Oettli P., de Szoeke S.P.","An overview of coupled GCM biases in the tropics",2015,"Indo-pacific Climate Variability And Predictability",,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123972074&partnerID=40&md5=7e7484dc058fae5fe9ff47c6fd2ca9e6","This article examines the performance of complex numerical climate models with respect to several aspects of mean tropical climate and its variability. While substantial progress has been made since the early days of climate modeling, many challenges remain. A problem common to most coupled ocean-atmosphere general circulation models (GCMs) is the cold sea surface temperature (SST) bias in the tropics. Despite this cold SST bias GCMs tend to produce too much precipitation over the tropical oceans, particularly south of the equator. Due to the close link between convection and surface winds, the precipitation biases in GCMs are also accompanied by surface wind biases. Particularly on the equator this strongly affects the simulated ocean currents and vertical temperature stratification. Precipitation biases over land surfaces likely contribute to biases over the equatorial oceans through their influence on the Walker circulation. This influence is particularly strong for the Atlantic basin, where GCMs typically overpredict precipitation over tropical South America and underpredict it over tropical Africa. Despite cold SST biases over much of the tropical oceans, warm SST biases dominate in the southeastern tropical Pacific and Atlantic. These warm biases appear to be due to a combination of surface wind biases (both on the equator and locally), excessive shortwave solar radiation due to insufficient low-level cloud, and weak oceanic stratification reducing the cooling effect of upwelling. The failure to capture the equatorial thermocline (the sharp temperature gradient separating the deep ocean from the warm surface layer) is also an important error source in coupled GCMs. Moving ahead will require further improvements in the representation of deep convection and its relation to surface winds in atmospheric GCMs. On the oceanic side, one major challenge is to better understand and simulate the processes responsible for the equatorial thermocline. While increased model resolution can solve some of the problems of current GCMs, it certainly cannot solve all of them. Additionally, long-term climate simulations will likely have to rely on convective and other parametrizations for a long time to come. Further improving these parametrizations must therefore remain one of the main targets for model development. Such efforts should increase model performance but, on the other hand, many issues will probably remain. Effort should therefore be spent on understanding how model biases affect seasonal forecasts and climate change projections, in order to maximize their utility as predictive tools. © 2016 by World Scientific Publishing Co. Pte. Ltd. All rights reserved.",,,Book Chapter,Scopus
"Kundu S.G., Ghosh A., Kundu A., G P G.","A ML-AI ENABLED ENSEMBLE MODEL FOR PREDICTING AGRICULTURAL YIELD",2022,"Cogent Food and Agriculture","10.1080/23311932.2022.2085717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133031974&doi=10.1080%2f23311932.2022.2085717&partnerID=40&md5=1d45bf8c5bd530bc47a61a6f53dbee09","Simplistic linear methods for predicting crop yield leave out important factors like climate, rainfall, soil, irrigation, and land characteristics. Recent literature points to use of individual Machine Learning (ML) and Artificial Intelligence (AI) models for better prediction of crop yield. However, such methods have not been used in the Indian context. Moreover, given the diversity of land, climate, soil and irrigation facilities in the country, it is necessary to develop an ensemble approach incorporating a significant number of ML algorithms to have a better prediction of crop yield across geographies of the country. The purpose of this paper is to: (a) develop scenario-specific algorithms for ML models and identify the best fit model for yield prediction and (b) develop an ensemble approach synthesizing the ML models for better overall prediction of crop yield in India. © 2022 The Author(s). This open access article is distributed under a Creative Commons Attribution (CC-BY) 4.0 license.","ensemble method; forecasting agricultural yield; ML models",,Article,Scopus
"Tamil Selvi M., Jaison B.","Lemuria: A Novel Future Crop Prediction Algorithm Using Data Mining",2022,"Computer Journal","10.1093/comjnl/bxaa093","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127885104&doi=10.1093%2fcomjnl%2fbxaa093&partnerID=40&md5=fa2ad25a0bf0b97769a769537305a97c","Agriculture exhibitions an important role in the progression and enlargement of the economy of any country. Prediction of crop yield will be useful for farmers, but it is difficult to predict crop yield because of the climatic factors such as rainfall, soil factors and so on. To tackle these issues, we are implementing a novel algorithm called Lemuria by applying data mining in agriculture especially for crop yield analysis and prediction. This novel algorithm is the hybridization of classifiers for pre-training, training and testing: deep belief network for feature learning, k-means clustering together with particle swarm optimization (PSO) to get the global solution as well as naïve Bayes clustering with PSO for testing. The performance of the Lemuria algorithm is evaluated in Python, which provides an accuracy of 97.74% for crop prediction by considering the rainfall dataset and also stated that this gives the optimum results in comparison with the existing methodologies. © 2020 The British Computer Society 2020. All rights reserved. For permissions, please e-mail: journals.permissions@oup.com.","crop prediction; data mining; Lemuria algorithm; rainfall dataset; testing; training","Data mining; Deep learning; Forecasting; K-means clustering; Particle swarm optimization (PSO); Rain; Statistical tests; Well testing; Climatic factors; Crop prediction; Crop yield; Lemuria algorithm; Novel algorithm; Pre-training; Prediction algorithms; Rainfall dataset; Soil factors; Yield prediction; Crops",Article,Scopus
"Upendra R.S., Umesh I.M., Ravi Varma R.B., Basavaprasad B.","Technology in Indian agriculture – A review",2020,"Indonesian Journal of Electrical Engineering and Computer Science","10.11591/ijeecs.v20.i2.pp1070-1077","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091574008&doi=10.11591%2fijeecs.v20.i2.pp1070-1077&partnerID=40&md5=ec3fce1068b5c0701d2182b1055f4986","Optimization of agricultural practices for enhanced crop yield is considered to be essential phenomena for the countries like India. In order to strengthen the economy and also to meet the food demand for the exponentially growing population, optimizing the agricultural practices has become necessity. In India, weather and geographical conditions are highly variable and were thought to be the major bottleneck of agricultural practices to achieve improved crop yield. Agricultural practices in India are facing many challenges such as change in climatic conditions, different geographical environment, conventional agricultural practices; economic and political scenario. Economic loss due to the lack of information on crop yield productivity is another major concern in the country. These hurdles can be overcome by the implementation of advanced technology in agriculture. Some of the trends observed are smart farming, digital agriculture and Big Data Analytics which provide useful information regarding various crop yields influencing factors and predicting the accurate amounts of crop yield. The exact prediction of crop yield helps formers to develop a suitable cultivation plan, crop health monitoring system, management of crop yield efficiently and also to establish the business strategy in order to decrease economic losses. This also makes the agricultural practices as one of the highly profitable ventures. This paper presents insights on the various applications of technology advancements in agriculture such as Digital Agriculture, Smart Farming or Internet of Agriculture Technology (IoAT), Crop Management, Weed and Pest control, Crop protection and Big data analytics. Copyright © 2020 Institute of Advanced Engineering and Science. All rights reserved.","Agriculture; Big data analytics; Crop management; Crop yield; Digital agriculture; Precision agriculture; Smart forming",,Article,Scopus
"Cravero A., Pardo S., Sepúlveda S., Muñoz L.","Challenges to Use Machine Learning in Agricultural Big Data: A Systematic Literature Review",2022,"Agronomy","10.3390/agronomy12030748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127412729&doi=10.3390%2fagronomy12030748&partnerID=40&md5=67261ef4bf62fca8cf0a7d62a7acc106","Agricultural Big Data is a set of technologies that allows responding to the challenges of the new data era. In conjunction with machine learning, farmers can use data to address problems such as farmers’ decision making, water management, soil management, crop management, and livestock management. Crop management includes yield prediction, disease detection, weed detection, crop quality, and species recognition. On the other hand, livestock management considers animal welfare and livestock production. The purpose of this paper is to synthesize the evidence regarding the challenges involved in implementing machine learning in agricultural Big Data. We conducted a systematic literature review applying the PRISMA protocol. This review includes 30 papers published from 2015 to 2020. We develop a framework that summarizes the main challenges encountered, machine learning techniques, and the leading technologies used. A significant challenge is the design of agricultural Big Data architectures due to the need to modify the set of technologies adapting the machine learning techniques as the volume of data increases. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","agriculture; Big Data; challenges; machine learning; systematic literature review",,Review,Scopus
"Cao J., Wang H., Li J., Tian Q., Niyogi D.","Improving the Forecasting of Winter Wheat Yields in Northern China with Machine Learning–Dynamical Hybrid Subseasonal-to-Seasonal Ensemble Prediction",2022,"Remote Sensing","10.3390/rs14071707","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128206808&doi=10.3390%2frs14071707&partnerID=40&md5=39d85e56bc677a21fb99ae1c1003c66a","Subseasonal-to-seasonal (S2S) prediction of winter wheat yields is crucial for farmers and decision-makers to reduce yield losses and ensure food security. Recently, numerous researchers have utilized machine learning (ML) methods to predict crop yield, using observational climate variables and satellite data. Meanwhile, some studies also illustrated the potential of state-of-the-art dynamical atmospheric prediction in crop yield forecasting. However, the potential of coupling both methods has not been fully explored. Herein, we aimed to establish a skilled ML–dynamical hybrid model for crop yield forecasting (MHCF v1.0), which hybridizes ML and a global dynamical atmospheric prediction system, and applied it to northern China at the S2S time scale. In this study, we adopted three mainstream machining learning algorithms (XGBoost, RF, and SVR) and the multiple linear regression (MLR) model, and three major datasets, including satellite data from MOD13C1, observational climate data from CRU, and S2S atmospheric prediction data from IAP CAS, used to predict winter wheat yield from 2005 to 2014, at the grid level. We found that, among the four models examined in this work, XGBoost reached the highest skill with the S2S prediction as inputs, scoring R2 of 0.85 and RMSE of 0.78 t/ha 3–4 months, leading the winter wheat harvest. Moreover, the results demonstrated that crop yield forecasting with S2S dynamical predictions generally outperforms that with observational climate data. Our findings highlighted that the coupling of ML and S2S dynamical atmospheric prediction provided a useful tool for yield forecasting, which could guide agricultural practices, policy-making and agricultural insurance. © 2022 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (https:// creativecommons.org/licenses/by/ 4.0/).","climate variables; machine learning; subseasonal-to-seasonal prediction; winter wheat; yield forecasting","Climate models; Decision making; Food supply; Learning algorithms; Linear regression; Machine learning; Weather forecasting; Atmospheric prediction; Climate variables; Crop yield forecasting; Northern China; Satellite data; Seasonal prediction; Subseasonal-to-seasonal prediction; Winter wheat; Winter wheat yields; Yield forecasting; Crops",Article,Scopus
"Tummala P., Sobhana M., Kakumani S.","Predicting crop yield with NDVI and Backscatter values using Deep Neural Networks",2022,"2022 International Mobile and Embedded Technology Conference, MECON 2022","10.1109/MECON53876.2022.9751969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129163335&doi=10.1109%2fMECON53876.2022.9751969&partnerID=40&md5=853d03b2072e6f22360636df18ee5005","Agriculture is India's major cause of income and even plays a critical part in ensuring food security in the Indian economy. India's agricultural sector faces the tough problem of maximizing crop productivity. A common problem for Indian farmers is not selecting the right crops based on their soil needs. This has an impact on productivity. Predicting yield before harvest helps farmers take appropriate trading and repository measures. This work assists agronomists to realize the yield of crops before planting them on their farmland. Consequently, it guides farmers in taking the right decisions. Deep learning (DL) can be an important consideration in obtaining an effective solution for yield forecasting. This study is primarily based on providing accurate yield prediction with a focus on key crops. The deep Neural Network (DNN) model is employed for predicting the crop yield. The proposed deep learning model takes the inputs such as crop, season, Normalized Difference Vegetation Index (NDVI), backscatter values, and area, which are then analyzed in the hidden layers using weights that are adjusted throughout training. Yield prediction of a crop in kilogram (kg) is then spewed out by the model. The findings obtained with this method show higher accuracy. © 2022 IEEE.","Accurate value; Backscatter value; Crop yield; Deep Neural Network (DNN); Normalized Difference Vegetation Index (NDVI); Prediction","Backscattering; Crops; Deep neural networks; Food supply; Productivity; Vegetation; Accurate value; Agricultural sector; Backscatter value; Crop productivity; Crop yield; Deep neural network; Food security; Normalized difference vegetation index; Yield prediction; Forecasting",Conference Paper,Scopus
"Daggupati P., Deb D., Srinivasan R., Yeganantham D., Mehta V.M., Rosenberg N.J.","Large-Scale Fine-Resolution Hydrological Modeling Using Parameter Regionalization in the Missouri River Basin",2016,"Journal of the American Water Resources Association","10.1111/1752-1688.12413","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963959020&doi=10.1111%2f1752-1688.12413&partnerID=40&md5=50360bb008d7c77aa669bc471de559b7","This study simulated crop and water yields in the Missouri River Basin (MRB; 1,371,000 km2), one of the largest river basins in the United States, using the Soil and Water Assessment Tool (SWAT) at a fine resolution of 12-digit Hydrological Unit Codes (HUCs) using the regionalization calibration approach. Very few studies have simulated the entire MRB, and those that have developed were at a coarser resolution of 8-digit HUCs and were minimally calibrated. The MRB was first divided into three subbasins and was further divided into eleven regions. A ""head watershed"" was selected in each region and was calibrated for crop and water yields. The parameters from the calibrated head watershed were extrapolated to other subwatersheds in the region to complete comprehensive spatial calibration. The simulated crop yields at the head watersheds were in close agreement with observed crop yields. Spatial validation of the aggregated crop yields resulted in reasonable predictions for all crops except dryland corn in a few regions. Simulated and observed water yields in head watersheds and also in the validation locations were in close agreement in naturalized streams and poor agreement in streams with high groundwater-surface water interactions and/or reservoirs found upstream of the gauges. Overall, the SWAT model was able to reasonably capture the hydrological and crop growth dynamics occurring in the basin despite some limitations. © 2016 American Water Resources Association.","Calibration and validation; Crop and water yields; Fine-resolution modeling; Large-scale modeling; Regionalization; SWAT","Agriculture; Calibration; Crops; Groundwater; Reservoirs (water); Surface waters; Watersheds; Calibration and validations; Fine resolution; Large-scale modeling; Regionalization; SWAT; Water yield; Rivers; calibration; crop yield; growth rate; hydrological modeling; maize; model validation; prediction; regionalization; spatial resolution; water management; water yield; watershed; Missouri Basin; United States; Zea mays",Article,Scopus
"Kumar R., Singh M.P., Kumar P., Singh J.P.","Crop Selection Method to maximize crop yield rate using machine learning technique",2015,"2015 International Conference on Smart Technologies and Management for Computing, Communication, Controls, Energy and Materials, ICSTM 2015 - Proceedings","10.1109/ICSTM.2015.7225403","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994157938&doi=10.1109%2fICSTM.2015.7225403&partnerID=40&md5=28cd6dcbd6f747610cb62548e047b54a","Agriculture planning plays a significant role in economic growth and food security of agro-based country. Se- lection of crop(s) is an important issue for agriculture planning. It depends on various parameters such as production rate, market price and government policies. Many researchers studied prediction of yield rate of crop, prediction of weather, soil classification and crop classification for agriculture planning using statistics methods or machine learning techniques. If there is more than one option to plant a crop at a time using limited land resource, then selection of crop is a puzzle. This paper proposed a method named Crop Selection Method (CSM) to solve crop selection problem, and maximize net yield rate of crop over season and subsequently achieves maximum economic growth of the country. The proposed method may improve net yield rate of crops. © 2015 IEEE.","Climate; CSM (Crop Selection Method); GBDT (Gradient Boosted Decision Tree); regression problem; regularization; RGF (Regularized Greedy Forest); Soil composition","Agriculture; Artificial intelligence; Decision trees; Economics; Food supply; Learning algorithms; Learning systems; Boosted decision trees; Climate; Crop selections; Greedy forest; Regression problem; regularization; Soil composition; Crops",Conference Paper,Scopus
"Li L., Wang B., Feng P., Li Liu D., He Q., Zhang Y., Wang Y., Li S., Lu X., Yue C., Li Y., He J., Feng H., Yang G., Yu Q.","Developing machine learning models with multi-source environmental data to predict wheat yield in China",2022,"Computers and Electronics in Agriculture","10.1016/j.compag.2022.106790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124797314&doi=10.1016%2fj.compag.2022.106790&partnerID=40&md5=f52020de27ebfb0970e78d96e7577cfb","Crop yield is controlled by different environmental factors. Multi-source data for site-specific soils, climates, and remotely sensed vegetation indices are essential for yield prediction. Algorithms of data-model fusion for crop growth monitoring and yield prediction are complicated and need to be optimized to deal with model uncertainty. This study integrated multi-source environmental variables (e.g., satellite-based vegetation indices, climate data, and soil properties) into random forest (RF) and support vector machine (SVM) models for wheat yield prediction in China. The performance of both RF and SVM models was investigated using different types of vegetation indices associated with other predictors. Relative importance and partial dependence analyses were used to identify the main predictors and their relationships with wheat yield. We found that using remotely sensed vegetation indices improved our model precision, and that near-infrared reflectance of terrestrial vegetation (NIRv) was slightly better than normalized difference vegetation index (NDVI) and enhanced vegetation index (EVI) in predicting yield. NIRv was better in detecting climate stress on crops, and could capture more information regarding crop growth and yield formation. Compared with the SVM model, the RF model with NIRv and other covariates had better performance in wheat yield prediction, with R2 and RMSE being 0.74 and 758 kg/ha respectively. We also found that NIRv from jointing to heading was the most important predictor in determining yield, followed by solar radiation (especially during tillering–heading), relative humidity (during planting–tillering), soil organic carbon, and wind speed (throughout the growing season). In addition, wheat yield exhibited threshold-like responses to most factors based on our RF model. These threshold values can help to better understand how different environmental factors limit wheat yield, which will provide useful information for climate-adaptive crop management. Our findings demonstrated the potential of using NIRv for yield prediction. This approach is broadly applicable to other regions globally using publicly available data. © 2022","NIRv; Random forest; Support vector machine; Vegetation indices; Wheat; Yield prediction","Climate models; Crops; Data fusion; Decision trees; Forecasting; Infrared devices; Organic carbon; Remote sensing; Soil surveys; Soils; Uncertainty analysis; Vegetation; Wind; Environmental factors; Multi-Sources; NIRv; Random forests; Support vector machine models; Support vectors machine; Vegetation index; Wheat; Wheat yield; Yield prediction; Support vector machines; crop yield; data set; machine learning; model; relative humidity; remote sensing; soil-vegetation interaction; solar radiation; wheat; China",Article,Scopus
"Pokkuluri K.S., Nedunuri U.D.","Crop Disease Prediction with Convolution Neural Network (CNN) Augmented With Cellular Automata",2022,"International Arab Journal of Information Technology","10.34028/iajit/19/5/8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137753959&doi=10.34028%2fiajit%2f19%2f5%2f8&partnerID=40&md5=e019f6e8cd1ebe0f2e7548bd4be705b8","Food security is the primary concern of any country, and crop diseases are the major threats to this. Each stage of the crop will be affected by various diseases starting from seeding to ripeness. The spread of the crop diseases is very rapi d, and identification of this is challenging as the infrastructure is very less to monitor the same. After a thorough literature survey, we understood there are several ways of predicting the disease and yield prediction. We have developed two new and robust classifiers, one which processes images to predict the crop's diseases, and the second one uses the weather data to predict the same. Both classifiers use deep-learning technique Convolution Neural Networks (CNN) augmented with six neighborhood cellular automata to predict the crop disease and yield. This work will be first of its kind to develop two classifiers for six crop disease prediction. The average time to compute the yield of a particular crop is less than 0.5 nanoseconds. The first classifier is named as CNN-CA-I, which was trained/tested to process 245 different crop species and 132 diseases associated with these crops where image segmentation is done with higher accuracy, thus strengthening the disease recognition system. We gave collected public datasets of 12, 45,678 images diseases and leaves of healthy plants taken in ideal conditions. This model reports an accuracy of 92.6% on a tested standard dataset for disease and yield prediction. The second classifier is CNN-CA-W that predicts crop disease trained and tested with environment data.8,52.624 datasets are collected from ECMWF for processing the weather data to predict the crop's condition and thus reporting the yield of the crop. This model reports an accuracy of 90.1% on a tested standard dataset. © 2022, Zarka Private University. All rights reserved.","cellular automata; CNN; disease prediction; image segmentation; weather prediction",,Article,Scopus
